Time Stamp,Actual Total WTG Output Power /kW,Forecasted Power,,,,,,,,,,,,,,,,,
,,T+10,T+20,T+30,T+40,T+50,T+60,T+70,T+80,T+90,T+100,T+110,T+120,T+130,T+140,T+150,T+160,T+170,T+180
9/5/2021 9:20,101025.80,101739.48,101801.89,101863.07,101919.91,101982.41,102050.42,102110.96,102179.52,102252.10,102330.14,102401.09,102460.81,102524.16,102590.09,102650.50,102711.41,102764.64,102827.31
9/5/2021 9:30,101032.30,101645.95,101721.49,101788.11,101848.33,101907.61,101964.36,102028.23,102094.09,102154.48,102224.43,102297.59,102373.55,102439.61,102497.94,102561.80,102625.69,102684.49,102742.94
9/5/2021 9:40,101185.10,101721.49,101788.11,101848.33,101907.61,101964.36,102028.23,102094.09,102154.48,102224.43,102297.59,102373.55,102439.61,102497.94,102561.80,102625.69,102684.49,102742.94,102796.50
9/5/2021 9:50,101256.40,101574.34,101651.88,101720.27,101783.22,101844.38,101904.86,101972.38,102039.70,102104.55,102178.03,102255.40,102333.31,102400.61,102462.55,102529.56,102595.27,102657.03,102716.66
9/5/2021 10:00,101093.10,101651.88,101720.27,101783.22,101844.38,101904.86,101972.38,102039.70,102104.55,102178.03,102255.40,102333.31,102400.61,102462.55,102529.56,102595.27,102657.03,102716.66,102774.62
9/5/2021 10:10,100969.30,101721.45,101795.08,101860.01,101917.27,101974.65,102027.13,102086.94,102151.47,102206.70,102272.76,102341.20,102415.29,102480.33,102534.55,102594.95,102657.05,102712.62,102770.03
9/5/2021 10:20,101037.60,101795.08,101860.01,101917.27,101974.65,102027.13,102086.94,102151.47,102206.70,102272.76,102341.20,102415.29,102480.33,102534.55,102594.95,102657.05,102712.62,102770.03,102818.47
9/5/2021 10:30,101192.50,101590.37,101665.20,101731.20,101794.53,101854.27,101917.71,101987.30,102051.64,102120.73,102195.48,102275.29,102350.38,102414.15,102478.65,102546.64,102610.35,102673.11,102729.84
9/5/2021 10:40,101325.70,101665.20,101731.20,101794.53,101854.27,101917.71,101987.30,102051.64,102120.73,102195.48,102275.29,102350.38,102414.15,102478.65,102546.64,102610.35,102673.11,102729.84,102792.55
9/5/2021 10:50,101367.50,101670.20,101745.28,101811.50,101870.70,101929.44,101984.55,102046.93,102112.54,102170.91,102239.48,102310.89,102386.41,102452.36,102509.14,102571.77,102635.20,102692.85,102751.14
9/5/2021 11:00,101449.40,101745.28,101811.50,101870.70,101929.44,101984.55,102046.93,102112.54,102170.91,102239.48,102310.89,102386.41,102452.36,102509.14,102571.77,102635.20,102692.85,102751.14,102802.67
9/5/2021 11:10,101268.20,101806.90,101875.76,101936.48,101991.53,102045.61,102097.64,102156.13,102216.13,102271.56,102335.55,102402.55,102471.78,102531.93,102585.38,102643.79,102702.05,102755.84,102809.06
9/5/2021 11:20,101480.50,101875.76,101936.48,101991.53,102045.61,102097.64,102156.13,102216.13,102271.56,102335.55,102402.55,102471.78,102531.93,102585.38,102643.79,102702.05,102755.84,102809.06,102858.29
9/5/2021 11:30,101791.20,101941.16,102000.37,102052.79,102105.17,102153.45,102208.33,102267.13,102318.02,102378.55,102441.38,102508.93,102568.15,102617.98,102673.31,102729.98,102780.89,102833.19,102877.90
9/5/2021 11:40,101693.70,102000.37,102052.79,102105.17,102153.45,102208.33,102267.13,102318.02,102378.55,102441.38,102508.93,102568.15,102617.98,102673.31,102729.98,102780.89,102833.19,102877.90,102933.66
9/5/2021 11:50,101716.60,102132.26,102188.73,102238.54,102282.63,102326.70,102367.30,102413.48,102462.94,102505.76,102556.69,102609.54,102666.36,102716.16,102758.09,102804.64,102852.30,102895.13,102939.11
9/5/2021 12:00,101678.10,102188.73,102238.54,102282.63,102326.70,102367.30,102413.48,102462.94,102505.76,102556.69,102609.54,102666.36,102716.16,102758.09,102804.64,102852.30,102895.13,102939.11,102976.74
9/5/2021 12:10,101863.70,102060.12,102118.47,102169.93,102216.84,102262.73,102307.34,102357.34,102408.12,102455.75,102510.36,102567.65,102626.30,102677.16,102722.92,102772.76,102822.15,102868.05,102913.07
9/5/2021 12:20,100574.10,102118.47,102169.93,102216.84,102262.73,102307.34,102357.34,102408.12,102455.75,102510.36,102567.65,102626.30,102677.16,102722.92,102772.76,102822.15,102868.05,102913.07,102955.47
9/5/2021 12:30,98614.20,102151.66,102203.97,102250.09,102295.05,102336.98,102382.68,102432.50,102477.30,102527.33,102580.59,102637.76,102690.20,102734.45,102780.80,102829.21,102873.81,102918.52,102957.95
9/5/2021 12:40,98461.10,102203.97,102250.09,102295.05,102336.98,102382.68,102432.50,102477.30,102527.33,102580.59,102637.76,102690.20,102734.45,102780.80,102829.21,102873.81,102918.52,102957.95,103003.59
9/5/2021 12:50,98319.90,99626.92,99787.26,99928.66,100053.34,100178.30,100292.60,100422.83,100563.35,100683.65,100827.48,100976.52,101137.87,101279.49,101397.59,101529.11,101664.35,101785.34,101910.37
9/5/2021 13:00,98166.90,99787.26,99928.66,100053.34,100178.30,100292.60,100422.83,100563.35,100683.65,100827.48,100976.52,101137.87,101279.49,101397.59,101529.11,101664.35,101785.34,101910.37,102015.86
9/5/2021 13:10,97967.80,99648.82,99795.90,99925.59,100055.02,100173.77,100308.17,100453.42,100578.67,100726.94,100881.16,101047.91,101195.25,101318.34,101454.15,101594.13,101719.92,101849.31,101959.21
9/5/2021 13:20,98140.50,99795.90,99925.59,100055.02,100173.77,100308.17,100453.42,100578.67,100726.94,100881.16,101047.91,101195.25,101318.34,101454.15,101594.13,101719.92,101849.31,101959.21,102095.45
9/5/2021 13:30,97941.50,99114.51,99296.05,99456.16,99597.34,99738.83,99868.26,100015.71,100174.83,100311.04,100473.91,100642.66,100825.35,100985.72,101119.44,101268.36,101421.49,101558.48,101700.05
9/5/2021 13:40,97738.00,99296.05,99456.16,99597.34,99738.83,99868.26,100015.71,100174.83,100311.04,100473.91,100642.66,100825.35,100985.72,101119.44,101268.36,101421.49,101558.48,101700.05,101819.51
9/5/2021 13:50,97726.60,99427.29,99582.40,99719.16,99856.24,99981.63,100124.48,100278.63,100410.59,100568.38,100731.86,100908.85,101064.20,101193.75,101338.02,101486.38,101619.09,101756.25,101871.97
9/5/2021 14:00,97707.00,99582.40,99719.16,99856.24,99981.63,100124.48,100278.63,100410.59,100568.38,100731.86,100908.85,101064.20,101193.75,101338.02,101486.38,101619.09,101756.25,101871.97,102017.14
9/5/2021 14:10,97825.20,99152.94,99315.96,99470.32,99610.05,99760.63,99914.70,100061.76,100228.87,100392.14,100574.38,100745.49,100904.30,101063.09,101215.10,101362.95,101514.55,101646.49,101798.19
9/5/2021 14:20,97760.00,99315.96,99470.32,99610.05,99760.63,99914.70,100061.76,100228.87,100392.14,100574.38,100745.49,100904.30,101063.09,101215.10,101362.95,101514.55,101646.49,101798.19,101949.56
9/5/2021 14:30,97747.40,99104.95,99276.54,99427.84,99573.91,99711.10,99858.19,100019.17,100166.51,100327.02,100499.63,100684.31,100856.42,101002.27,101151.69,101308.65,101454.84,101599.74,101729.54
9/5/2021 14:40,97903.50,99276.54,99427.84,99573.91,99711.10,99858.19,100019.17,100166.51,100327.02,100499.63,100684.31,100856.42,101002.27,101151.69,101308.65,101454.84,101599.74,101729.54,101875.52
9/5/2021 14:50,98106.70,99054.05,99229.20,99383.66,99530.72,99670.20,99816.34,99977.17,100128.06,100286.77,100459.95,100644.40,100820.18,100969.98,101118.78,101276.38,101425.37,101570.80,101703.94
9/5/2021 15:00,98106.30,99229.20,99383.66,99530.72,99670.20,99816.34,99977.17,100128.06,100286.77,100459.95,100644.40,100820.18,100969.98,101118.78,101276.38,101425.37,101570.80,101703.94,101847.60
9/5/2021 15:10,98344.80,99247.20,99409.16,99551.98,99695.11,99826.05,99975.21,100136.18,100273.97,100438.73,100609.45,100794.27,100956.49,101091.77,101242.41,101397.33,101535.92,101679.14,101799.98
9/5/2021 15:20,99376.90,99409.16,99551.98,99695.11,99826.05,99975.21,100136.18,100273.97,100438.73,100609.45,100794.27,100956.49,101091.77,101242.41,101397.33,101535.92,101679.14,101799.98,101951.56
9/5/2021 15:30,100540.00,99524.97,99680.66,99817.96,99949.84,100074.14,100206.34,100351.29,100485.13,100629.14,100784.80,100951.07,101107.27,101239.90,101374.29,101515.88,101648.45,101779.13,101897.11
9/5/2021 15:40,99905.40,99680.66,99817.96,99949.84,100074.14,100206.34,100351.29,100485.13,100629.14,100784.80,100951.07,101107.27,101239.90,101374.29,101515.88,101648.45,101779.13,101897.11,102027.87
9/5/2021 15:50,100529.20,100366.84,100486.16,100591.38,100696.83,100793.30,100903.19,101021.78,101123.30,101244.68,101370.45,101506.61,101626.13,101725.79,101836.77,101950.91,102053.01,102158.52,102247.55
9/5/2021 16:00,100824.40,100486.16,100591.38,100696.83,100793.30,100903.19,101021.78,101123.30,101244.68,101370.45,101506.61,101626.13,101725.79,101836.77,101950.91,102053.01,102158.52,102247.55,102359.23
9/5/2021 16:10,100951.50,101114.08,101212.48,101299.26,101376.23,101453.05,101524.08,101604.77,101690.91,101765.85,101854.80,101947.16,102046.16,102132.88,102206.17,102287.47,102370.52,102445.33,102521.92
9/5/2021 16:20,101042.20,101212.48,101299.26,101376.23,101453.05,101524.08,101604.77,101690.91,101765.85,101854.80,101947.16,102046.16,102132.88,102206.17,102287.47,102370.52,102445.33,102521.92,102587.84
9/5/2021 16:30,101168.90,101466.80,101544.23,101612.51,101680.95,101743.54,101814.85,101891.81,101957.69,102036.45,102118.08,102206.43,102283.99,102348.66,102420.69,102494.75,102561.00,102629.48,102687.24
9/5/2021 16:40,101136.50,101544.23,101612.51,101680.95,101743.54,101814.85,101891.81,101957.69,102036.45,102118.08,102206.43,102283.99,102348.66,102420.69,102494.75,102561.00,102629.48,102687.24,102759.72
9/5/2021 16:50,100983.80,101665.69,101741.44,101808.24,101867.38,101926.47,101980.92,102042.84,102109.17,102166.57,102234.86,102305.73,102381.95,102448.75,102504.96,102567.39,102631.30,102688.74,102747.25
9/5/2021 17:00,100967.20,101741.44,101808.24,101867.38,101926.47,101980.92,102042.84,102109.17,102166.57,102234.86,102305.73,102381.95,102448.75,102504.96,102567.39,102631.30,102688.74,102747.25,102797.16
9/5/2021 17:10,101186.50,101703.97,101772.37,101832.68,101893.13,101948.42,102011.42,102079.40,102137.59,102207.17,102279.27,102357.32,102425.84,102482.96,102546.59,102612.01,102670.06,102730.04,102780.53
9/5/2021 17:20,101442.50,101772.37,101832.68,101893.13,101948.42,102011.42,102079.40,102137.59,102207.17,102279.27,102357.32,102425.84,102482.96,102546.59,102612.01,102670.06,102730.04,102780.53,102843.97
9/5/2021 17:30,101489.90,101614.33,101691.35,101759.27,101820.44,101880.81,101938.21,102002.94,102070.14,102131.11,102202.09,102276.20,102353.66,102421.12,102479.75,102544.10,102608.72,102667.87,102726.96
9/5/2021 17:40,101746.20,101691.35,101759.27,101820.44,101880.81,101938.21,102002.94,102070.14,102131.11,102202.09,102276.20,102353.66,102421.12,102479.75,102544.10,102608.72,102667.87,102726.96,102780.38
9/5/2021 17:50,101906.20,101903.98,101969.52,102027.32,102078.94,102130.20,102178.18,102232.52,102289.80,102340.60,102400.35,102462.55,102528.11,102585.30,102634.30,102688.39,102743.22,102792.90,102843.16
9/5/2021 18:00,102084.60,101969.52,102027.32,102078.94,102130.20,102178.18,102232.52,102289.80,102340.60,102400.35,102462.55,102528.11,102585.30,102634.30,102688.39,102743.22,102792.90,102843.16,102887.31
9/5/2021 18:10,102122.00,102173.32,102224.20,102269.05,102313.55,102354.55,102400.50,102450.27,102493.66,102544.25,102596.84,102653.57,102704.11,102746.34,102792.31,102839.82,102882.69,102926.45,102963.87
9/5/2021 18:20,102332.90,102224.20,102269.05,102313.55,102354.55,102400.50,102450.27,102493.66,102544.25,102596.84,102653.57,102704.11,102746.34,102792.31,102839.82,102882.69,102926.45,102963.87,103009.52
9/5/2021 18:30,102376.90,102422.27,102463.23,102499.46,102535.69,102569.02,102606.93,102647.61,102682.43,102723.91,102766.91,102813.20,102853.70,102887.60,102925.26,102963.81,102998.34,103033.82,103063.96
9/5/2021 18:40,102538.20,102463.23,102499.46,102535.69,102569.02,102606.93,102647.61,102682.43,102723.91,102766.91,102813.20,102853.70,102887.60,102925.26,102963.81,102998.34,103033.82,103063.96,103101.69
9/5/2021 18:50,102570.80,102608.29,102645.16,102677.67,102706.40,102735.15,102761.30,102791.05,102823.02,102850.45,102883.20,102917.11,102953.66,102985.63,103012.29,103041.95,103072.36,103099.53,103128.72
9/5/2021 19:00,102487.20,102645.16,102677.67,102706.40,102735.15,102761.30,102791.05,102823.02,102850.45,102883.20,102917.11,102953.66,102985.63,103012.29,103041.95,103072.36,103099.53,103128.72,103153.66
9/5/2021 19:10,102444.80,102753.94,102782.44,102807.61,102832.41,102855.23,102880.95,102908.63,102932.65,102960.88,102990.26,103021.88,103049.81,103073.16,103098.77,103125.10,103149.96,103175.43,103197.42
9/5/2021 19:20,102314.90,102782.44,102807.61,102832.41,102855.23,102880.95,102908.63,102932.65,102960.88,102990.26,103021.88,103049.81,103073.16,103098.77,103125.10,103149.96,103175.43,103197.42,103224.33
9/5/2021 19:30,102338.80,102667.83,102702.06,102732.20,102758.75,102785.30,102809.60,102837.27,102866.98,102892.45,102922.86,102954.35,102988.32,103018.03,103043.82,103072.50,103101.97,103128.51,103155.88
9/5/2021 19:40,102342.30,102702.06,102732.20,102758.75,102785.30,102809.60,102837.27,102866.98,102892.45,102922.86,102954.35,102988.32,103018.03,103043.82,103072.50,103101.97,103128.51,103155.88,103179.27
9/5/2021 19:50,102231.60,102596.38,102631.13,102661.71,102691.55,102719.30,102749.61,102782.60,102812.07,102845.18,102880.31,102918.03,102953.38,102983.30,103014.85,103047.77,103078.15,103108.71,103134.98
9/5/2021 20:00,102195.10,102631.13,102661.71,102691.55,102719.30,102749.61,102782.60,102812.07,102845.18,102880.31,102918.03,102953.38,102983.30,103014.85,103047.77,103078.15,103108.71,103134.98,103165.61
9/5/2021 20:10,102254.80,102499.34,102540.42,102576.59,102608.46,102640.32,102669.51,102702.72,102738.42,102769.05,102806.42,102845.22,102887.13,102924.01,102955.03,102989.52,103024.32,103055.51,103087.65
9/5/2021 20:20,102083.60,102540.42,102576.59,102608.46,102640.32,102669.51,102702.72,102738.42,102769.05,102806.42,102845.22,102887.13,102924.01,102955.03,102989.52,103024.32,103055.51,103087.65,103114.92
9/5/2021 20:30,101976.30,102518.65,102558.84,102594.23,102625.44,102656.62,102685.20,102717.72,102753.38,102784.19,102820.90,102859.02,102900.17,102936.38,102966.27,102999.52,103033.62,103064.20,103095.70
9/5/2021 20:40,101825.50,102558.84,102594.23,102625.44,102656.62,102685.20,102717.72,102753.38,102784.19,102820.90,102859.02,102900.17,102936.38,102966.27,102999.52,103033.62,103064.20,103095.70,103122.45
9/5/2021 20:50,101630.90,102422.25,102462.85,102498.59,102534.38,102567.05,102604.94,102645.85,102680.98,102722.97,102766.52,102813.68,102854.64,102888.80,102926.83,102965.94,103000.92,103037.08,103060.70
9/5/2021 21:00,101645.60,102462.85,102498.59,102534.38,102567.05,102604.94,102645.85,102680.98,102722.97,102766.52,102813.68,102854.64,102888.80,102926.83,102965.94,103000.92,103037.08,103060.70,103091.56
9/5/2021 21:10,101438.30,102164.03,102215.23,102260.30,102304.94,102346.54,102392.16,102441.86,102486.34,102536.50,102589.23,102645.88,102697.53,102741.05,102787.01,102834.91,102872.47,102909.80,102941.28
9/5/2021 21:20,101364.30,102215.23,102260.30,102304.94,102346.54,102392.16,102441.86,102486.34,102536.50,102589.23,102645.88,102697.53,102741.05,102787.01,102834.91,102872.47,102909.80,102941.28,102978.76
9/5/2021 21:30,101433.00,101884.94,101951.55,102010.37,102062.48,102114.64,102162.69,102217.36,102275.65,102325.95,102385.88,102448.04,102515.00,102573.71,102617.36,102665.97,102715.39,102758.63,102802.80
9/5/2021 21:40,101417.00,101951.55,102010.37,102062.48,102114.64,102162.69,102217.36,102275.65,102325.95,102385.88,102448.04,102515.00,102573.71,102617.36,102665.97,102715.39,102758.63,102802.80,102839.00
9/5/2021 21:50,101538.80,101877.05,101938.86,101993.36,102047.99,102097.97,102154.88,102216.27,102268.83,102331.67,102396.78,102467.27,102527.94,102578.20,102634.21,102691.71,102742.90,102795.73,102834.58
9/5/2021 22:00,101415.50,101938.86,101993.36,102047.99,102097.97,102154.88,102216.27,102268.83,102331.67,102396.78,102467.27,102527.94,102578.20,102634.21,102691.71,102742.90,102795.73,102834.58,102884.55
9/5/2021 22:10,101536.70,101963.26,102026.73,102082.70,102132.22,102181.71,102227.30,102279.14,102334.69,102382.74,102438.91,102497.11,102559.63,102614.16,102659.73,102710.35,102757.27,102798.30,102840.13
9/5/2021 22:20,101440.70,102026.73,102082.70,102132.22,102181.71,102227.30,102279.14,102334.69,102382.74,102438.91,102497.11,102559.63,102614.16,102659.73,102710.35,102757.27,102798.30,102840.13,102874.45
9/5/2021 22:30,101307.20,101915.98,101976.29,102029.46,102082.76,102131.50,102187.03,102246.95,102297.30,102357.57,102419.91,102487.34,102546.26,102595.07,102644.84,102695.65,102739.94,102785.42,102822.30
9/5/2021 22:40,101065.00,101976.29,102029.46,102082.76,102131.50,102187.03,102246.95,102297.30,102357.57,102419.91,102487.34,102546.26,102595.07,102644.84,102695.65,102739.94,102785.42,102822.30,102869.81
9/5/2021 22:50,101001.00,101988.30,102044.74,102095.98,102146.25,102194.75,102248.40,102303.17,102353.80,102412.16,102473.19,102535.99,102585.97,102629.44,102676.88,102723.55,102765.76,102806.84,102850.03
9/5/2021 23:00,100715.90,102044.74,102095.98,102146.25,102194.75,102248.40,102303.17,102353.80,102412.16,102473.19,102535.99,102585.97,102629.44,102676.88,102723.55,102765.76,102806.84,102850.03,102902.14
9/5/2021 23:10,98555.10,102095.98,102146.25,102194.75,102248.40,102303.17,102353.80,102412.16,102473.19,102535.99,102585.97,102629.44,102676.88,102723.55,102765.76,102806.84,102850.03,102902.14,102955.22
9/5/2021 23:20,97976.60,102146.25,102194.75,102248.40,102303.17,102353.80,102412.16,102473.19,102535.99,102585.97,102629.44,102676.88,102723.55,102765.76,102806.84,102850.03,102902.14,102955.22,103000.24
9/5/2021 23:30,97815.30,101766.10,101836.86,101906.89,101969.13,102038.90,102109.15,102184.51,102249.81,102304.94,102367.37,102430.50,102490.78,102547.95,102602.34,102667.20,102734.52,102792.73,102844.81
9/5/2021 23:40,97803.00,101836.86,101906.89,101969.13,102038.90,102109.15,102184.51,102249.81,102304.94,102367.37,102430.50,102490.78,102547.95,102602.34,102667.20,102734.52,102792.73,102844.81,102893.89
9/5/2021 23:50,97581.70,101906.89,101969.13,102038.90,102109.15,102184.51,102249.81,102304.94,102367.37,102430.50,102490.78,102547.95,102602.34,102667.20,102734.52,102792.73,102844.81,102893.89,102456.88
9/6/2021 0:00,96411.70,101969.13,102038.90,102109.15,102184.51,102249.81,102304.94,102367.37,102430.50,102490.78,102547.95,102602.34,102667.20,102734.52,102792.73,102844.81,102893.89,102456.88,101996.12
9/6/2021 0:10,90473.90,98806.49,98999.85,99170.18,99317.91,99465.47,99599.70,99752.58,99917.27,100057.17,100228.54,100406.04,100598.15,100766.59,100906.84,101063.05,100857.75,100606.34,100329.19
9/6/2021 0:20,85282.80,98999.85,99170.18,99317.91,99465.47,99599.70,99752.58,99917.27,100057.17,100228.54,100406.04,100598.15,100766.59,100906.84,101063.05,100857.75,100606.34,100329.19,100008.03
9/6/2021 0:30,87147.30,99170.18,99317.91,99465.47,99599.70,99752.58,99917.27,100057.17,100228.54,100406.04,100598.15,100766.59,100906.84,101063.05,100857.75,100606.34,100329.19,100008.03,99677.42
9/6/2021 0:40,88854.00,99317.91,99465.47,99599.70,99752.58,99917.27,100057.17,100228.54,100406.04,100598.15,100766.59,100906.84,101063.05,100857.75,100606.34,100329.19,100008.03,99677.42,99319.49
9/6/2021 0:50,89315.00,90684.95,91210.64,91674.02,92081.98,92491.02,92868.30,93296.38,93758.89,94155.77,94629.63,95119.45,95344.70,95472.44,95498.12,95532.16,95544.66,95487.89,95683.19
9/6/2021 1:00,95279.70,91210.64,91674.02,92081.98,92491.02,92868.30,93296.38,93758.89,94155.77,94629.63,95119.45,95344.70,95472.44,95498.12,95532.16,95544.66,95487.89,95683.19,95820.85
9/6/2021 1:10,95796.70,91943.91,92415.05,92829.70,93200.16,93569.07,93911.82,94300.65,94713.58,95075.50,95237.09,95379.64,95512.16,95556.28,95517.48,95478.65,95663.55,95810.30,95952.42
9/6/2021 1:20,97395.20,92415.05,92829.70,93200.16,93569.07,93911.82,94300.65,94713.58,95075.50,95237.09,95379.64,95512.16,95556.28,95517.48,95478.65,95663.55,95810.30,95952.42,96051.77
9/6/2021 1:30,99128.60,97235.62,97470.96,97678.36,97886.15,98076.11,98292.51,98525.98,98477.46,98433.55,98361.83,98268.84,98116.05,97906.98,97919.53,97925.23,97908.77,97886.23,97839.42
9/6/2021 1:40,96800.30,97470.96,97678.36,97886.15,98076.11,98292.51,98525.98,98477.46,98433.55,98361.83,98268.84,98116.05,97906.98,97919.53,97925.23,97908.77,97886.23,97839.42,97803.70
9/6/2021 1:50,96674.40,99921.17,100065.13,100191.97,100304.45,100416.54,100318.18,100202.48,100059.94,99876.45,99670.50,99430.95,99363.34,99281.31,99187.24,99084.42,98971.40,98848.78,98988.42
9/6/2021 2:00,95691.30,100065.13,100191.97,100304.45,100416.54,100318.18,100202.48,100059.94,99876.45,99670.50,99430.95,99363.34,99281.31,99187.24,99084.42,98971.40,98848.78,98988.42,99138.52
9/6/2021 2:10,88405.90,98389.66,98580.82,98749.26,98730.39,98669.59,98597.13,98502.32,98358.48,98200.62,98204.47,98203.76,98180.48,98135.07,98086.54,98029.45,98217.91,98419.02,98620.70
9/6/2021 2:20,83531.30,98580.82,98749.26,98730.39,98669.59,98597.13,98502.32,98358.48,98200.62,98204.47,98203.76,98180.48,98135.07,98086.54,98029.45,98217.91,98419.02,98620.70,98847.21
9/6/2021 2:30,76565.50,91992.80,92322.69,92563.04,92727.46,92861.88,92942.90,93031.45,93269.11,93454.66,93679.88,93905.20,94142.76,94328.41,94688.35,95086.38,95503.07,95901.50,96318.34
9/6/2021 2:40,67832.30,92322.69,92563.04,92727.46,92861.88,92942.90,93031.45,93269.11,93454.66,93679.88,93905.20,94142.76,94328.41,94688.35,95086.38,95503.07,95901.50,96318.34,96704.40
9/6/2021 2:50,59542.00,88023.60,88407.01,88696.41,88956.80,89151.46,89518.27,89908.82,90223.19,90603.58,90989.38,91402.14,91961.27,92457.41,93007.60,93581.65,94120.02,94682.73,93995.88
9/6/2021 3:00,50281.80,88407.01,88696.41,88956.80,89151.46,89518.27,89908.82,90223.19,90603.58,90989.38,91402.14,91961.27,92457.41,93007.60,93581.65,94120.02,94682.73,93995.88,93318.63
9/6/2021 3:10,51229.60,68878.27,70063.63,71058.38,72011.52,72952.91,73810.65,74783.57,75815.55,76695.38,77925.63,79212.80,80598.44,81838.19,82915.46,84108.21,84262.64,84234.51,84152.61
9/6/2021 3:20,50316.40,70063.63,71058.38,72011.52,72952.91,73810.65,74783.57,75815.55,76695.38,77925.63,79212.80,80598.44,81838.19,82915.46,84108.21,84262.64,84234.51,84152.61,83875.77
9/6/2021 3:30,47319.20,62737.17,64294.42,65684.77,67088.77,68388.48,69870.30,71475.20,72754.20,74285.20,75868.50,77580.73,79075.41,80312.27,80956.13,81568.22,81966.01,82338.73,82460.15
9/6/2021 3:40,41344.00,64294.42,65684.77,67088.77,68388.48,69870.30,71475.20,72754.20,74285.20,75868.50,77580.73,79075.41,80312.27,80956.13,81568.22,81966.01,82338.73,82460.15,82772.28
9/6/2021 3:50,36937.10,59041.43,60889.06,62536.36,64011.69,65496.79,66785.21,68249.73,69816.52,71165.62,72771.90,74435.77,75586.23,76436.63,76976.89,77588.78,78161.92,78530.45,80122.13
9/6/2021 4:00,35137.10,60889.06,62536.36,64011.69,65496.79,66785.21,68249.73,69816.52,71165.62,72771.90,74435.77,75586.23,76436.63,76976.89,77588.78,78161.92,78530.45,80122.13,81563.05
9/6/2021 4:10,41553.50,54706.64,56662.21,58467.86,60008.22,61614.96,63169.94,64772.98,66560.26,68191.73,69486.05,70664.27,71772.37,72698.15,73381.82,74049.84,75889.30,77576.60,79422.20
9/6/2021 4:20,44865.70,56662.21,58467.86,60008.22,61614.96,63169.94,64772.98,66560.26,68191.73,69486.05,70664.27,71772.37,72698.15,73381.82,74049.84,75889.30,77576.60,79422.20,81179.28
9/6/2021 4:30,43707.30,58467.86,60008.22,61614.96,63169.94,64772.98,66560.26,68191.73,69486.05,70664.27,71772.37,72698.15,73381.82,74049.84,75889.30,77576.60,79422.20,81179.28,83102.49
9/6/2021 4:40,47648.60,60008.22,61614.96,63169.94,64772.98,66560.26,68191.73,69486.05,70664.27,71772.37,72698.15,73381.82,74049.84,75889.30,77576.60,79422.20,81179.28,83102.49,85046.20
9/6/2021 4:50,47738.70,56743.16,58554.46,60208.76,61678.99,63214.43,64256.41,65275.86,66397.70,67313.80,68376.86,69325.75,71194.33,73003.69,74686.91,76443.98,78273.61,79951.08,81847.84
9/6/2021 5:00,46370.10,58554.46,60208.76,61678.99,63214.43,64256.41,65275.86,66397.70,67313.80,68376.86,69325.75,71194.33,73003.69,74686.91,76443.98,78273.61,79951.08,81847.84,83665.48
9/6/2021 5:10,43669.30,59442.21,61225.28,62791.84,63814.23,64765.61,65557.55,66447.05,67349.30,68009.77,69662.27,71404.23,73282.70,74995.31,76523.94,78212.54,80009.64,81703.46,83456.05
9/6/2021 5:20,39626.90,61225.28,62791.84,63814.23,64765.61,65557.55,66447.05,67349.30,68009.77,69662.27,71404.23,73282.70,74995.31,76523.94,78212.54,80009.64,81703.46,83456.05,85061.59
9/6/2021 5:30,37716.80,56105.61,57728.54,59047.86,60109.71,61104.06,61927.41,62855.18,64551.66,66079.63,67884.30,69782.05,71838.09,73708.35,75406.45,77286.01,79236.14,81062.06,82958.09
9/6/2021 5:40,30328.60,57728.54,59047.86,60109.71,61104.06,61927.41,62855.18,64551.66,66079.63,67884.30,69782.05,71838.09,73708.35,75406.45,77286.01,79236.14,81062.06,82958.09,84671.85
9/6/2021 5:50,26710.10,50856.96,52583.27,53993.88,55142.36,56219.24,57770.33,59534.31,61428.43,63143.03,65161.03,67282.88,69609.76,71724.96,73606.36,75685.04,77831.73,79841.14,81309.29
9/6/2021 6:00,25041.90,52583.27,53993.88,55142.36,56219.24,57770.33,59534.31,61428.43,63143.03,65161.03,67282.88,69609.76,71724.96,73606.36,75685.04,77831.73,79841.14,81309.29,82548.08
9/6/2021 6:10,24256.80,46834.97,48420.68,49717.49,51544.33,53267.64,55230.78,57351.96,59244.94,61485.23,63874.65,66463.93,68812.05,70874.15,73158.66,75524.59,77139.93,78791.23,80166.13
9/6/2021 6:20,23106.70,48420.68,49717.49,51544.33,53267.64,55230.78,57351.96,59244.94,61485.23,63874.65,66463.93,68812.05,70874.15,73158.66,75524.59,77139.93,78791.23,80166.13,81911.32
9/6/2021 6:30,24527.80,39638.20,42038.63,44203.61,46205.61,48206.30,50158.70,52361.55,54687.82,56878.81,59409.56,62083.21,64886.60,67404.61,69187.98,71139.91,73078.20,74837.98,76571.84
9/6/2021 6:40,26112.00,42038.63,44203.61,46205.61,48206.30,50158.70,52361.55,54687.82,56878.81,59409.56,62083.21,64886.60,67404.61,69187.98,71139.91,73078.20,74837.98,76571.84,78138.09
9/6/2021 6:50,28095.20,40863.09,43116.26,45164.47,47234.72,49196.00,51456.22,53881.38,56068.24,58643.98,61348.93,64259.33,66394.60,68174.68,70148.09,72148.74,73926.95,75732.46,77519.30
