Datetime,Resolution code,Offshore/onshore,Region,Grid connection type,Measured & Upscaled,Most recent forecast,Most recent P10,Most recent P90,Day Ahead 11AM forecast,Day Ahead 11AM P10,Day Ahead 11AM P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast,Week-ahead P10,Week-ahead P90,Monitored capacity,Load factor,Decremental bid Indicator
2017-08-07 06:45:00+02:00,PT15M,Onshore,Flanders,Elia,5.904,4.035,0.96,7.497,3.581,0.42,7.027,3.581,0.42,7.027,5.073,0,11.5,53.86,0.109614,0
2017-08-07 06:30:00+02:00,PT15M,Onshore,Flanders,Elia,6.199,4.014,0.95,7.463,3.63,0.404,7.157,3.63,0.404,7.157,5.122,0,11.582,53.86,0.115101,0
2017-08-07 06:15:00+02:00,PT15M,Onshore,Flanders,Elia,6.804,3.994,0.939,7.43,3.678,0.386,7.292,3.678,0.386,7.292,5.171,0,11.663,53.86,0.126327,0
2017-08-07 06:00:00+02:00,PT15M,Onshore,Flanders,Elia,5.726,3.973,0.929,7.396,3.727,0.37,7.422,3.727,0.37,7.422,5.22,0,11.745,53.86,0.106321,0
2017-08-07 05:45:00+02:00,PT15M,Onshore,Flanders,Elia,5.111,3.404,0.335,6.632,3.767,0.371,7.498,3.767,0.371,7.498,5.269,0,11.833,53.86,0.094888,0
2017-08-07 05:30:00+02:00,PT15M,Onshore,Flanders,Elia,3.709,3.404,0.42,6.52,3.803,0.391,7.516,3.803,0.391,7.516,5.321,0,11.926,53.86,0.068859,0
2017-08-07 05:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.758,3.406,0.507,6.41,3.838,0.41,7.534,3.838,0.41,7.534,5.372,0,12.021,53.86,0.069766,0
2017-08-07 05:00:00+02:00,PT15M,Onshore,Flanders,Elia,4.002,3.406,0.592,6.298,3.874,0.43,7.552,3.874,0.43,7.552,5.424,0,12.114,53.86,0.074302,0
2017-08-07 04:45:00+02:00,PT15M,Onshore,Flanders,Elia,3.773,3.373,0.624,6.186,3.772,0.448,7.319,3.772,0.448,7.319,5.474,0,12.202,53.86,0.070045,0
2017-08-07 04:30:00+02:00,PT15M,Onshore,Flanders,Elia,3.388,3.304,0.604,6.075,3.534,0.467,6.839,3.534,0.467,6.839,5.521,0,12.286,53.86,0.0629,0
2017-08-07 04:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.178,3.239,0.581,5.963,3.294,0.486,6.358,3.294,0.486,6.358,5.567,0.001,12.371,53.86,0.059008,0
2017-08-07 04:00:00+02:00,PT15M,Onshore,Flanders,Elia,2.957,3.17,0.561,5.852,3.056,0.505,5.878,3.056,0.505,5.878,5.614,0.001,12.455,53.86,0.054909,0
2017-08-07 03:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.952,3.097,0.554,5.708,2.905,0.529,5.544,2.905,0.529,5.544,5.656,0.001,12.524,53.86,0.054814,0
2017-08-07 03:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.993,3.021,0.563,5.533,2.841,0.559,5.359,2.841,0.559,5.359,5.69,0.001,12.58,53.86,0.055568,0
2017-08-07 03:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.068,2.942,0.571,5.356,2.779,0.588,5.173,2.779,0.588,5.173,5.726,0.002,12.634,53.86,0.056961,0
2017-08-07 03:00:00+02:00,PT15M,Onshore,Flanders,Elia,3.102,2.866,0.58,5.181,2.715,0.618,4.988,2.715,0.618,4.988,5.76,0.002,12.69,53.86,0.057602,0
2017-08-07 02:45:00+02:00,PT15M,Onshore,Flanders,Elia,3.067,2.788,0.586,5.01,2.649,0.628,4.838,2.649,0.628,4.838,5.783,0.002,12.721,53.86,0.056936,0
2017-08-07 02:30:00+02:00,PT15M,Onshore,Flanders,Elia,3.131,2.708,0.592,4.845,2.579,0.618,4.724,2.579,0.618,4.724,5.799,0.002,12.727,53.86,0.058139,0
2017-08-07 02:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.15,2.631,0.597,4.682,2.51,0.61,4.61,2.51,0.61,4.61,5.813,0.002,12.734,53.86,0.058486,0
2017-08-07 02:00:00+02:00,PT15M,Onshore,Flanders,Elia,3.278,2.551,0.603,4.517,2.44,0.6,4.496,2.44,0.6,4.496,5.829,0.002,12.74,53.86,0.060856,0
2017-08-07 01:45:00+02:00,PT15M,Onshore,Flanders,Elia,3.4,2.52,0.618,4.435,2.405,0.583,4.446,2.405,0.583,4.446,5.832,0.003,12.715,53.86,0.063121,0
2017-08-07 01:30:00+02:00,PT15M,Onshore,Flanders,Elia,3.418,2.533,0.644,4.436,2.406,0.558,4.46,2.406,0.558,4.46,5.821,0.004,12.657,53.86,0.063463,0
2017-08-07 01:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.362,2.545,0.669,4.438,2.406,0.533,4.477,2.406,0.533,4.477,5.812,0.006,12.597,53.86,0.062425,0
2017-08-07 01:00:00+02:00,PT15M,Onshore,Flanders,Elia,3.264,2.558,0.695,4.439,2.407,0.508,4.491,2.407,0.508,4.491,5.801,0.007,12.539,53.86,0.060594,0
2017-08-07 00:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.815,2.552,0.717,4.401,2.406,0.5,4.479,2.406,0.5,4.479,5.781,0.01,12.459,53.86,0.052271,0
2017-08-07 00:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.795,2.525,0.737,4.326,2.4,0.512,4.442,2.4,0.512,4.442,5.754,0.013,12.36,53.86,0.051892,0
2017-08-07 00:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.038,2.497,0.757,4.253,2.395,0.523,4.406,2.395,0.523,4.406,5.726,0.016,12.259,53.86,0.056409,0
2017-08-07 00:00:00+02:00,PT15M,Onshore,Flanders,Elia,2.745,2.47,0.777,4.178,2.389,0.535,4.369,2.389,0.535,4.369,5.699,0.019,12.16,53.86,0.050973,0
2017-08-06 23:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.597,2.494,0.775,4.225,2.043,0.436,3.894,2.043,0.436,3.894,9.025,0.776,17.37,53.86,0.04822,0
2017-08-06 23:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.905,2.567,0.752,4.394,2.103,0.469,3.991,2.103,0.469,3.991,8.992,0.771,17.316,53.86,0.05393,0
2017-08-06 23:15:00+02:00,PT15M,Onshore,Flanders,Elia,2.615,2.642,0.731,4.564,2.162,0.503,4.09,2.162,0.503,4.09,8.956,0.766,17.261,53.86,0.048546,0
2017-08-06 23:00:00+02:00,PT15M,Onshore,Flanders,Elia,2.328,2.715,0.708,4.733,2.222,0.536,4.187,2.222,0.536,4.187,8.923,0.761,17.207,53.86,0.043226,0
2017-08-06 22:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.191,2.834,0.678,5.001,2.307,0.496,4.407,2.307,0.496,4.407,8.888,0.754,17.152,53.86,0.040675,0
2017-08-06 22:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.256,2.996,0.641,5.365,2.415,0.384,4.753,2.415,0.384,4.753,8.853,0.746,17.099,53.86,0.041891,0
2017-08-06 22:15:00+02:00,PT15M,Onshore,Flanders,Elia,2.65,3.155,0.601,5.73,2.524,0.272,5.102,2.524,0.272,5.102,8.817,0.736,17.043,53.86,0.049198,0
2017-08-06 22:00:00+02:00,PT15M,Onshore,Flanders,Elia,2.644,3.317,0.564,6.094,2.632,0.16,5.448,2.632,0.16,5.448,8.782,0.728,16.99,53.86,0.049086,0
2017-08-06 21:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.998,3.41,0.516,6.33,2.732,0.102,5.76,2.732,0.102,5.76,8.754,0.72,16.951,53.86,0.055658,0
2017-08-06 21:30:00+02:00,PT15M,Onshore,Flanders,Elia,4.258,3.439,0.458,6.438,2.825,0.097,6.042,2.825,0.097,6.042,8.735,0.71,16.929,53.86,0.079063,0
2017-08-06 21:15:00+02:00,PT15M,Onshore,Flanders,Elia,4.667,3.466,0.4,6.545,2.918,0.092,6.323,2.918,0.092,6.323,8.714,0.701,16.908,53.86,0.086651,0
2017-08-06 21:00:00+02:00,PT15M,Onshore,Flanders,Elia,3.388,3.495,0.342,6.653,3.011,0.087,6.605,3.011,0.087,6.605,8.695,0.691,16.886,53.86,0.062904,0
2017-08-06 20:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.585,2.563,0.026,5.487,3.091,0.095,6.786,3.091,0.095,6.786,8.692,0.683,16.895,53.86,0.048004,0
2017-08-06 20:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.675,2.619,0.022,5.656,3.159,0.114,6.869,3.159,0.114,6.869,8.706,0.674,16.939,53.86,0.04966,0
2017-08-06 20:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.076,2.676,0.018,5.824,3.229,0.134,6.952,3.229,0.134,6.952,8.721,0.664,16.984,53.86,0.057118,0
2017-08-06 20:00:00+02:00,PT15M,Onshore,Flanders,Elia,3.789,2.732,0.014,5.993,3.297,0.153,7.035,3.297,0.153,7.035,8.735,0.655,17.028,53.86,0.070355,0
2017-08-06 19:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.594,2.759,0.012,6.102,3.269,0.179,6.891,3.269,0.179,6.891,8.771,0.648,17.116,53.86,0.048165,0
2017-08-06 19:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.194,2.761,0.011,6.151,3.147,0.209,6.519,3.147,0.209,6.519,8.832,0.642,17.246,53.86,0.040742,0
2017-08-06 19:15:00+02:00,PT15M,Onshore,Flanders,Elia,2.201,2.762,0.011,6.202,3.024,0.241,6.146,3.024,0.241,6.146,8.894,0.633,17.379,53.86,0.040869,0
2017-08-06 19:00:00+02:00,PT15M,Onshore,Flanders,Elia,2.103,2.764,0.01,6.251,2.902,0.271,5.774,2.902,0.271,5.774,8.955,0.627,17.509,53.86,0.039039,0
2017-08-06 18:45:00+02:00,PT15M,Onshore,Flanders,Elia,1.908,2.758,0.009,6.283,2.791,0.281,5.478,2.791,0.281,5.478,9.033,0.622,17.669,53.86,0.035428,0
2017-08-06 18:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.07,2.749,0.007,6.302,2.692,0.271,5.257,2.692,0.271,5.257,9.124,0.617,17.86,53.86,0.038431,0
2017-08-06 18:15:00+02:00,PT15M,Onshore,Flanders,Elia,2.155,2.739,0.006,6.318,2.593,0.259,5.036,2.593,0.259,5.036,9.219,0.612,18.048,53.86,0.040017,0
2017-08-06 18:00:00+02:00,PT15M,Onshore,Flanders,Elia,2.211,2.73,0.004,6.337,2.494,0.249,4.815,2.494,0.249,4.815,9.31,0.607,18.239,53.86,0.041046,0
2017-08-06 17:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.273,2.753,0.008,6.417,2.499,0.255,4.809,2.499,0.255,4.809,9.409,0.608,18.436,53.86,0.042202,0
2017-08-06 17:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.414,2.809,0.018,6.56,2.605,0.277,5.017,2.605,0.277,5.017,9.511,0.616,18.64,53.86,0.044817,0
2017-08-06 17:15:00+02:00,PT15M,Onshore,Flanders,Elia,2.506,2.867,0.029,6.705,2.711,0.3,5.224,2.711,0.3,5.224,9.612,0.624,18.844,53.86,0.046535,0
2017-08-06 17:00:00+02:00,PT15M,Onshore,Flanders,Elia,2.509,2.923,0.039,6.848,2.817,0.322,5.432,2.817,0.322,5.432,9.714,0.632,19.048,53.86,0.046577,0
2017-08-06 16:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.676,3.034,0.058,7.106,2.904,0.323,5.612,2.904,0.323,5.612,9.812,0.639,19.237,53.86,0.049684,0
2017-08-06 16:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.937,3.2,0.086,7.476,2.968,0.304,5.761,2.968,0.304,5.761,9.899,0.649,19.411,53.86,0.054534,0
2017-08-06 16:15:00+02:00,PT15M,Onshore,Flanders,Elia,2.907,3.366,0.114,7.848,3.031,0.284,5.91,3.031,0.284,5.91,9.987,0.657,19.589,53.86,0.053976,0
2017-08-06 16:00:00+02:00,PT15M,Onshore,Flanders,Elia,2.848,3.532,0.142,8.218,3.095,0.265,6.059,3.095,0.265,6.059,10.074,0.667,19.763,53.86,0.052886,0
2017-08-06 15:45:00+02:00,PT15M,Onshore,Flanders,Elia,3.055,4.567,0.169,9.394,3.18,0.272,6.219,3.18,0.272,6.219,10.146,0.674,19.901,53.86,0.056718,0
2017-08-06 15:30:00+02:00,PT15M,Onshore,Flanders,Elia,3.653,4.759,0.145,9.774,3.288,0.303,6.389,3.288,0.303,6.389,10.197,0.679,20.002,53.86,0.067818,0
2017-08-06 15:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.614,4.95,0.122,10.153,3.395,0.335,6.559,3.395,0.335,6.559,10.247,0.682,20.1,53.86,0.067104,0
2017-08-06 15:00:00+02:00,PT15M,Onshore,Flanders,Elia,3.412,5.142,0.098,10.533,3.503,0.366,6.729,3.503,0.366,6.729,10.298,0.687,20.201,53.86,0.063352,0
2017-08-06 14:45:00+02:00,PT15M,Onshore,Flanders,Elia,3.708,5.182,0.101,10.62,3.608,0.433,6.854,3.608,0.433,6.854,10.319,0.689,20.242,53.86,0.068839,0
2017-08-06 14:30:00+02:00,PT15M,Onshore,Flanders,Elia,3.711,5.074,0.134,10.416,3.708,0.531,6.937,3.708,0.531,6.937,10.311,0.687,20.228,53.86,0.068892,0
2017-08-06 14:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.864,4.966,0.165,10.211,3.806,0.63,7.017,3.806,0.63,7.017,10.301,0.686,20.209,53.86,0.071749,0
2017-08-06 14:00:00+02:00,PT15M,Onshore,Flanders,Elia,3.714,4.858,0.198,10.007,3.906,0.728,7.1,3.906,0.728,7.1,10.293,0.684,20.195,53.86,0.068948,0
2017-08-06 13:45:00+02:00,PT15M,Onshore,Flanders,Elia,3.391,4.729,0.219,9.728,3.897,0.77,7.05,3.897,0.77,7.05,10.249,0.679,20.103,53.86,0.062962,0
2017-08-06 13:30:00+02:00,PT15M,Onshore,Flanders,Elia,3.32,4.58,0.231,9.374,3.777,0.754,6.866,3.777,0.754,6.866,10.166,0.669,19.938,53.86,0.061641,0
2017-08-06 13:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.51,4.434,0.242,9.021,3.659,0.738,6.681,3.659,0.738,6.681,10.082,0.658,19.774,53.86,0.065167,0
2017-08-06 13:00:00+02:00,PT15M,Onshore,Flanders,Elia,3.345,4.285,0.254,8.667,3.539,0.722,6.497,3.539,0.722,6.497,9.999,0.648,19.609,53.86,0.062099,0
2017-08-06 12:45:00+02:00,PT15M,Onshore,Flanders,Elia,3.418,4.105,0.285,8.254,3.379,0.67,6.256,3.379,0.67,6.256,9.89,0.636,19.39,53.86,0.063459,0
2017-08-06 12:30:00+02:00,PT15M,Onshore,Flanders,Elia,3.589,3.889,0.336,7.782,3.179,0.585,5.957,3.179,0.585,5.957,9.75,0.62,19.114,53.86,0.06663,0
2017-08-06 12:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.531,3.673,0.389,7.309,2.981,0.501,5.657,2.981,0.501,5.657,9.612,0.604,18.838,53.86,0.065568,0
2017-08-06 12:00:00+02:00,PT15M,Onshore,Flanders,Elia,3.227,3.457,0.44,6.837,2.781,0.416,5.358,2.781,0.416,5.358,9.472,0.588,18.562,53.86,0.059907,0
2017-08-06 11:45:00+02:00,PT15M,Onshore,Flanders,Elia,3.299,3.206,0.437,6.398,2.601,0.339,5.096,2.601,0.339,5.096,9.318,0.57,18.257,53.86,0.061256,0
2017-08-06 11:30:00+02:00,PT15M,Onshore,Flanders,Elia,3.094,2.916,0.387,5.991,2.439,0.269,4.87,2.439,0.269,4.87,9.147,0.551,17.923,53.86,0.057439,0
2017-08-06 11:15:00+02:00,PT15M,Onshore,Flanders,Elia,2.783,2.629,0.335,5.587,2.276,0.201,4.642,2.276,0.201,4.642,8.98,0.534,17.589,53.86,0.051671,0
2017-08-06 11:00:00+02:00,PT15M,Onshore,Flanders,Elia,2.495,2.339,0.285,5.18,2.114,0.131,4.416,2.114,0.131,4.416,8.809,0.515,17.255,53.86,0.046316,0
2017-08-06 10:45:00+02:00,PT15M,Onshore,Flanders,Elia,1.797,2.34,0.041,4.868,2.011,0.084,4.278,2.011,0.084,4.278,8.639,0.499,16.918,53.86,0.033369,0
2017-08-06 10:30:00+02:00,PT15M,Onshore,Flanders,Elia,1.537,2.287,0.038,4.763,1.964,0.06,4.23,1.964,0.06,4.23,8.464,0.486,16.577,53.86,0.028542,0
2017-08-06 10:15:00+02:00,PT15M,Onshore,Flanders,Elia,1.531,2.236,0.036,4.657,1.919,0.036,4.181,1.919,0.036,4.181,8.291,0.474,16.235,53.86,0.02842,0
2017-08-06 10:00:00+02:00,PT15M,Onshore,Flanders,Elia,1.528,2.183,0.033,4.552,1.872,0.012,4.133,1.872,0.012,4.133,8.116,0.461,15.894,53.86,0.028373,0
2017-08-06 09:45:00+02:00,PT15M,Onshore,Flanders,Elia,1.534,2.215,0.049,4.591,1.889,0,4.178,1.889,0,4.178,7.953,0.449,15.579,53.86,0.028483,0
2017-08-06 09:30:00+02:00,PT15M,Onshore,Flanders,Elia,1.557,2.328,0.082,4.774,1.97,0,4.316,1.97,0,4.316,7.801,0.44,15.286,53.86,0.028914,0
2017-08-06 09:15:00+02:00,PT15M,Onshore,Flanders,Elia,1.578,2.444,0.113,4.957,2.049,0,4.452,2.049,0,4.452,7.649,0.428,14.991,53.86,0.029304,0
2017-08-06 09:00:00+02:00,PT15M,Onshore,Flanders,Elia,1.602,2.557,0.146,5.14,2.13,0,4.59,2.13,0,4.59,7.497,0.419,14.698,53.86,0.02974,0
2017-08-06 08:45:00+02:00,PT15M,Onshore,Flanders,Elia,2.18,2.687,0.203,5.335,2.333,0.055,4.893,2.333,0.055,4.893,7.369,0.408,14.454,53.86,0.040474,0
2017-08-06 08:30:00+02:00,PT15M,Onshore,Flanders,Elia,2.931,2.83,0.28,5.542,2.654,0.165,5.365,2.654,0.165,5.365,7.266,0.395,14.259,53.86,0.054418,0
2017-08-06 08:15:00+02:00,PT15M,Onshore,Flanders,Elia,3.445,2.976,0.355,5.748,2.976,0.274,5.837,2.976,0.274,5.837,7.164,0.381,14.068,53.86,0.063958,0
2017-08-06 08:00:00+02:00,PT15M,Onshore,Flanders,Elia,4.125,3.119,0.432,5.955,3.297,0.384,6.309,3.297,0.384,6.309,7.061,0.368,13.873,53.86,0.076586,0
2017-08-06 07:45:00+02:00,PT15M,Onshore,Flanders,Elia,4.442,3.306,0.53,6.234,3.515,0.453,6.64,3.515,0.453,6.64,6.992,0.35,13.749,53.86,0.082478,0
2017-08-06 07:30:00+02:00,PT15M,Onshore,Flanders,Elia,4.315,3.536,0.647,6.585,3.631,0.484,6.835,3.631,0.484,6.835,6.955,0.332,13.692,53.86,0.080109,0
2017-08-06 07:15:00+02:00,PT15M,Onshore,Flanders,Elia,4.24,3.765,0.765,6.936,3.747,0.511,7.029,3.747,0.511,7.029,6.919,0.315,13.638,53.86,0.078721,0
2017-08-06 07:00:00+02:00,PT15M,Onshore,Flanders,Elia,4.227,3.995,0.882,7.287,3.863,0.542,7.224,3.863,0.542,7.224,6.882,0.297,13.581,53.86,0.078477,0
2017-08-06 06:45:00+02:00,PT15M,Onshore,Flanders,Elia,4.323,4.232,0.981,7.675,3.962,0.575,7.384,3.962,0.575,7.384,6.87,0.284,13.578,53.86,0.080271,0
2017-08-06 06:30:00+02:00,PT15M,Onshore,Flanders,Elia,4.381,4.479,1.06,8.096,4.046,0.61,7.508,4.046,0.61,7.508,6.886,0.276,13.63,53.86,0.081334,0
2017-08-06 06:15:00+02:00,PT15M,Onshore,Flanders,Elia,4.419,4.725,1.138,8.516,4.13,0.644,7.633,4.13,0.644,7.633,6.903,0.27,13.682,53.86,0.082048,0
2017-08-06 06:00:00+02:00,PT15M,Onshore,Flanders,Elia,4.435,4.972,1.217,8.937,4.214,0.679,7.757,4.214,0.679,7.757,6.919,0.262,13.734,53.86,0.082348,0
2017-08-06 05:45:00+02:00,PT15M,Onshore,Flanders,Elia,4.612,5.258,1.154,9.381,4.352,0.733,7.977,4.352,0.733,7.977,6.949,0.257,13.815,53.86,0.085628,0
2017-08-06 05:30:00+02:00,PT15M,Onshore,Flanders,Elia,5.03,5.394,1.221,9.594,4.545,0.805,8.29,4.545,0.805,8.29,6.994,0.257,13.927,53.86,0.093384,0
2017-08-06 05:15:00+02:00,PT15M,Onshore,Flanders,Elia,5.361,5.53,1.288,9.81,4.736,0.878,8.605,4.736,0.878,8.605,7.041,0.256,14.041,53.86,0.099542,0
2017-08-06 05:00:00+02:00,PT15M,Onshore,Flanders,Elia,5.966,5.666,1.355,10.023,4.929,0.95,8.918,4.929,0.95,8.918,7.086,0.256,14.153,53.86,0.110763,0
2017-08-06 04:45:00+02:00,PT15M,Onshore,Flanders,Elia,5.502,5.798,1.388,10.262,5.119,1.035,9.207,5.119,1.035,9.207,7.135,0.257,14.272,53.86,0.10216,0
2017-08-06 04:30:00+02:00,PT15M,Onshore,Flanders,Elia,5.162,5.928,1.388,10.525,5.303,1.136,9.472,5.303,1.136,9.472,7.189,0.258,14.401,53.86,0.095836,0
2017-08-06 04:15:00+02:00,PT15M,Onshore,Flanders,Elia,5.296,6.056,1.389,10.791,5.488,1.242,9.737,5.488,1.242,9.737,7.239,0.26,14.53,53.86,0.098327,0
2017-08-06 04:00:00+02:00,PT15M,Onshore,Flanders,Elia,5.659,6.186,1.389,11.054,5.672,1.343,10.002,5.672,1.343,10.002,7.293,0.261,14.659,53.86,0.105073,0
2017-08-06 03:45:00+02:00,PT15M,Onshore,Flanders,Elia,5.604,6.309,1.424,11.284,5.813,1.431,10.196,5.813,1.431,10.196,7.337,0.261,14.771,53.86,0.104056,0
2017-08-06 03:30:00+02:00,PT15M,Onshore,Flanders,Elia,5.862,6.429,1.495,11.483,5.911,1.501,10.323,5.911,1.501,10.323,7.375,0.26,14.87,53.86,0.108829,0
2017-08-06 03:15:00+02:00,PT15M,Onshore,Flanders,Elia,5.985,6.55,1.564,11.685,6.008,1.571,10.448,6.008,1.571,10.448,7.412,0.258,14.968,53.86,0.111119,0
2017-08-06 03:00:00+02:00,PT15M,Onshore,Flanders,Elia,7.415,6.67,1.635,11.884,6.106,1.641,10.575,6.106,1.641,10.575,7.45,0.257,15.067,53.86,0.137671,0
2017-08-06 02:45:00+02:00,PT15M,Onshore,Flanders,Elia,8.244,6.789,1.709,12.074,6.128,1.625,10.634,6.128,1.625,10.634,7.469,0.254,15.128,53.86,0.153063,0
2017-08-06 02:30:00+02:00,PT15M,Onshore,Flanders,Elia,8.207,6.907,1.786,12.258,6.075,1.524,10.63,6.075,1.524,10.63,7.469,0.249,15.15,53.86,0.152374,0
2017-08-06 02:15:00+02:00,PT15M,Onshore,Flanders,Elia,8.516,7.027,1.864,12.441,6.024,1.422,10.626,6.024,1.422,10.626,7.469,0.244,15.174,53.86,0.158121,0
2017-08-06 02:00:00+02:00,PT15M,Onshore,Flanders,Elia,8.775,7.145,1.941,12.625,5.971,1.321,10.622,5.971,1.321,10.622,7.469,0.239,15.196,53.86,0.16293,0
2017-08-06 01:45:00+02:00,PT15M,Onshore,Flanders,Elia,9.264,7.273,1.994,12.835,5.959,1.266,10.668,5.959,1.266,10.668,7.445,0.229,15.165,53.86,0.172008,0
2017-08-06 01:30:00+02:00,PT15M,Onshore,Flanders,Elia,8.755,7.407,2.02,13.065,5.99,1.259,10.768,5.99,1.259,10.768,7.39,0.218,15.08,53.86,0.162549,0
2017-08-06 01:15:00+02:00,PT15M,Onshore,Flanders,Elia,8.61,7.545,2.048,13.297,6.024,1.251,10.866,6.024,1.251,10.866,7.338,0.204,14.992,53.86,0.159864,0
2017-08-06 01:00:00+02:00,PT15M,Onshore,Flanders,Elia,8.424,7.679,2.074,13.527,6.055,1.244,10.966,6.055,1.244,10.966,7.283,0.193,14.907,53.86,0.156413,0
2017-08-06 00:45:00+02:00,PT15M,Onshore,Flanders,Elia,8.732,7.762,2.123,13.633,6.139,1.328,11.075,6.139,1.328,11.075,7.211,0.18,14.779,53.86,0.162117,0
2017-08-06 00:30:00+02:00,PT15M,Onshore,Flanders,Elia,8.055,7.794,2.193,13.609,6.28,1.5,11.199,6.28,1.5,11.199,7.116,0.164,14.61,53.86,0.149546,0
2017-08-06 00:15:00+02:00,PT15M,Onshore,Flanders,Elia,8.225,7.826,2.265,13.583,6.42,1.675,11.322,6.42,1.675,11.322,7.025,0.147,14.439,53.86,0.152712,0
2017-08-06 00:00:00+02:00,PT15M,Onshore,Flanders,Elia,9.264,7.858,2.335,13.559,6.561,1.847,11.446,6.561,1.847,11.446,6.93,0.131,14.27,53.86,0.17201,0
2017-08-05 23:45:00+02:00,PT15M,Onshore,Flanders,Elia,9.609,7.909,2.439,13.52,9.21,2.004,16.415,9.21,2.004,16.415,13.552,2.398,24.713,53.86,0.178416,0
2017-08-05 23:30:00+02:00,PT15M,Onshore,Flanders,Elia,9.299,7.981,2.58,13.469,9.249,2.046,16.451,9.249,2.046,16.451,13.33,2.26,24.403,53.86,0.172647,0
2017-08-05 23:15:00+02:00,PT15M,Onshore,Flanders,Elia,8.591,8.055,2.718,13.42,9.286,2.086,16.485,9.286,2.086,16.485,13.107,2.122,24.094,53.86,0.159515,0
2017-08-05 23:00:00+02:00,PT15M,Onshore,Flanders,Elia,9.873,8.127,2.859,13.369,9.325,2.128,16.521,9.325,2.128,16.521,12.885,1.984,23.784,53.86,0.18331,0
2017-08-05 22:45:00+02:00,PT15M,Onshore,Flanders,Elia,7.918,8.145,2.966,13.203,9.365,2.199,16.537,9.365,2.199,16.537,12.655,1.844,23.47,53.86,0.147017,0
2017-08-05 22:30:00+02:00,PT15M,Onshore,Flanders,Elia,6.611,8.108,3.044,12.921,9.41,2.297,16.527,9.41,2.297,16.527,12.424,1.7,23.152,53.86,0.122735,0
2017-08-05 22:15:00+02:00,PT15M,Onshore,Flanders,Elia,5.441,8.066,3.124,12.64,9.457,2.396,16.518,9.457,2.396,16.518,12.192,1.554,22.833,53.86,0.101025,0
2017-08-05 22:00:00+02:00,PT15M,Onshore,Flanders,Elia,5.211,8.029,3.202,12.358,9.502,2.494,16.508,9.502,2.494,16.508,11.961,1.41,22.515,53.86,0.096754,0
2017-08-05 21:45:00+02:00,PT15M,Onshore,Flanders,Elia,3.868,8.406,3.5,12.697,9.342,2.472,16.213,9.342,2.472,16.213,11.745,1.282,22.216,53.86,0.071811,0
2017-08-05 21:30:00+02:00,PT15M,Onshore,Flanders,Elia,4.024,9.197,4.019,13.659,8.979,2.33,15.631,8.979,2.33,15.631,11.543,1.172,21.942,53.86,0.074716,0
2017-08-05 21:15:00+02:00,PT15M,Onshore,Flanders,Elia,5.751,9.988,4.538,14.62,8.619,2.189,15.05,8.619,2.189,15.05,11.341,1.063,21.669,53.86,0.106773,0
2017-08-05 21:00:00+02:00,PT15M,Onshore,Flanders,Elia,8.034,10.779,5.057,15.582,8.256,2.047,14.468,8.256,2.047,14.468,11.139,0.953,21.395,53.86,0.149173,0
2017-08-05 20:45:00+02:00,PT15M,Onshore,Flanders,Elia,11.092,4.773,0.962,9.31,8.182,2.121,14.268,8.182,2.121,14.268,10.969,0.866,21.173,53.86,0.205948,0
2017-08-05 20:30:00+02:00,PT15M,Onshore,Flanders,Elia,12.134,5.069,1.147,9.771,8.392,2.409,14.451,8.392,2.409,14.451,10.836,0.803,21.006,53.86,0.22528,0
2017-08-05 20:15:00+02:00,PT15M,Onshore,Flanders,Elia,11.051,5.364,1.333,10.233,8.6,2.7,14.635,8.6,2.7,14.635,10.703,0.74,20.837,53.86,0.205179,0
