Date & Time,Date,Time,Average Wind Speed /ms-1,Average Wind Direction /deg,Actual Active Power /kW,Forecasted Power /kW,,,,,,,,,,,,,,,,,
,,,,,,T+10,T+20,T+30,T+40,T+50,T+60,T+70,T+80,T+90,T+100,T+110,T+120,T+130,T+140,T+150,T+160,T+170,T+180
12/3/2021 16:50,12/3/2021,16:50:00,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 17:00,12/3/2021,17:00:00,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 17:10,12/3/2021,17:10:00,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 17:20,12/3/2021,17:20:00,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 17:30,12/3/2021,17:30:00,,,0,,,,,,,,,,,,,,,,,,
12/3/2021 17:40,12/3/2021,17:40:00,4.13,94.8,-69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 17:50,12/3/2021,17:50:00,4.19,81.71,1678.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 18:00,12/3/2021,18:00:00,4.06,62.96,1422.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 18:10,12/3/2021,18:10:00,3.91,63.42,1276.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 18:20,12/3/2021,18:20:00,3.84,49.7,1150.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 18:30,12/3/2021,18:30:00,3.93,56.02,1226.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 18:40,12/3/2021,18:40:00,4.03,57.64,1507.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 18:50,12/3/2021,18:50:00,4.12,64.71,1942.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 19:00,12/3/2021,19:00:00,4.18,62.99,2023.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 19:10,12/3/2021,19:10:00,4.24,60.16,2327.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 19:20,12/3/2021,19:20:00,4.2,57.86,2500.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 19:30,12/3/2021,19:30:00,4.33,69.62,3400.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 19:40,12/3/2021,19:40:00,4.58,70.9,5299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 19:50,12/3/2021,19:50:00,4.82,65.52,7324.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 20:00,12/3/2021,20:00:00,4.75,69.01,7371.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 20:10,12/3/2021,20:10:00,4.65,71.46,7048.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 20:20,12/3/2021,20:20:00,4.75,72.74,7478.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 20:30,12/3/2021,20:30:00,4.93,74.77,8733.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 20:40,12/3/2021,20:40:00,5.17,73.04,9838.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 20:50,12/3/2021,20:50:00,5.22,71.49,10562.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 21:00,12/3/2021,21:00:00,5.12,72.43,10077.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 21:10,12/3/2021,21:10:00,5.08,71.59,9468.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 21:20,12/3/2021,21:20:00,5.17,70.21,10358.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 21:30,12/3/2021,21:30:00,5.05,70.09,9806.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 21:40,12/3/2021,21:40:00,4.75,69.96,7611.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 21:50,12/3/2021,21:50:00,4.74,71.3,7592.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 22:00,12/3/2021,22:00:00,4.96,71.35,9062.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 22:10,12/3/2021,22:10:00,4.92,72.56,8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 22:20,12/3/2021,22:20:00,4.7,73.32,7412.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 22:30,12/3/2021,22:30:00,4.66,63.59,7131.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 22:40,12/3/2021,22:40:00,4.95,75.98,9033.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 22:50,12/3/2021,22:50:00,4.96,76.85,9148.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 23:00,12/3/2021,23:00:00,4.8,77.24,8100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 23:10,12/3/2021,23:10:00,4.77,79.4,7879.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 23:20,12/3/2021,23:20:00,4.98,68.63,9514.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 23:30,12/3/2021,23:30:00,5.1,72.53,10547.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 23:40,12/3/2021,23:40:00,5.05,76.59,10162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2021 23:50,12/3/2021,23:50:00,5.06,78.23,10058.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 0:00,12/4/2021,0:00:00,5.08,77.76,10056.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 0:10,12/4/2021,0:10:00,4.76,79.87,7725.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 0:20,12/4/2021,0:20:00,4.66,79.2,6763.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 0:30,12/4/2021,0:30:00,4.62,78.77,6767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 0:40,12/4/2021,0:40:00,4.52,80.11,6059.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 0:50,12/4/2021,0:50:00,4.47,79.86,5618.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 1:00,12/4/2021,1:00:00,4.35,80.49,4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 1:10,12/4/2021,1:10:00,4.37,80.99,5081.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 1:20,12/4/2021,1:20:00,4.42,77.92,5063.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 1:30,12/4/2021,1:30:00,4.36,76.11,4558.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 1:40,12/4/2021,1:40:00,4.14,78.27,3408.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 1:50,12/4/2021,1:50:00,3.97,78.98,2702.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 2:00,12/4/2021,2:00:00,3.92,80.72,2575.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 2:10,12/4/2021,2:10:00,3.94,81.32,2709.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 2:20,12/4/2021,2:20:00,4.07,79.57,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 2:30,12/4/2021,2:30:00,4.17,76.72,3477.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 2:40,12/4/2021,2:40:00,4.27,78.79,4179.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 2:50,12/4/2021,2:50:00,4.37,81.61,4987.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 3:00,12/4/2021,3:00:00,4.43,86.33,5774.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 3:10,12/4/2021,3:10:00,4.62,77.16,6743.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 3:20,12/4/2021,3:20:00,4.87,79.98,8055.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 3:30,12/4/2021,3:30:00,4.93,84.73,7993.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 3:40,12/4/2021,3:40:00,4.85,88.68,7493.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 3:50,12/4/2021,3:50:00,4.91,88.4,8542.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 4:00,12/4/2021,4:00:00,5,89.91,9165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 4:10,12/4/2021,4:10:00,4.89,90.97,8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 4:20,12/4/2021,4:20:00,4.54,96.19,6163.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 4:30,12/4/2021,4:30:00,3.96,105.12,3422.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 4:40,12/4/2021,4:40:00,3.71,108.92,2079.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 4:50,12/4/2021,4:50:00,3.05,117.59,351.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 5:00,12/4/2021,5:00:00,2.87,116.75,-325.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 5:10,12/4/2021,5:10:00,2.67,121.41,-648.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 5:20,12/4/2021,5:20:00,2.71,117.98,-652.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 5:30,12/4/2021,5:30:00,2.92,114.41,-502.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 5:40,12/4/2021,5:40:00,2.96,114.36,-413.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 5:50,12/4/2021,5:50:00,3.35,107.69,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 6:00,12/4/2021,6:00:00,3.37,106,459.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 6:10,12/4/2021,6:10:00,3.03,112.76,-201.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 6:20,12/4/2021,6:20:00,2.96,116.29,-463.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 6:30,12/4/2021,6:30:00,2.9,117.35,-545.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 6:40,12/4/2021,6:40:00,3.19,117.55,-337.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 6:50,12/4/2021,6:50:00,3.35,111.67,270.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 7:00,12/4/2021,7:00:00,3.46,104.69,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 7:10,12/4/2021,7:10:00,3.86,95.58,1563.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 7:20,12/4/2021,7:20:00,3.79,98.25,1613.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 7:30,12/4/2021,7:30:00,3.77,101.29,1769.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 7:40,12/4/2021,7:40:00,3.4,103.41,863.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 7:50,12/4/2021,7:50:00,3.03,107.88,143.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 8:00,12/4/2021,8:00:00,2.36,118.74,-580.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 8:10,12/4/2021,8:10:00,2.04,124.92,-704.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 8:20,12/4/2021,8:20:00,2.18,123.83,-715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 8:30,12/4/2021,8:30:00,2.57,117.39,-645.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 8:40,12/4/2021,8:40:00,2.82,106.53,-394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 8:50,12/4/2021,8:50:00,2.86,108.76,-207.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 9:00,12/4/2021,9:00:00,2.97,109.63,-182.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 9:10,12/4/2021,9:10:00,3.27,116.96,148.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 9:20,12/4/2021,9:20:00,3.21,116.12,361.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 9:30,12/4/2021,9:30:00,3.18,115.78,195.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 9:40,12/4/2021,9:40:00,2.89,113.61,-279.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 9:50,12/4/2021,9:50:00,2.72,103.75,-582.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 10:00,12/4/2021,10:00:00,2.33,108.23,-699.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 10:10,12/4/2021,10:10:00,2.14,119.71,-727.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 10:20,12/4/2021,10:20:00,2.2,125.68,-740.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 10:30,12/4/2021,10:30:00,2.15,129.57,-717.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 10:40,12/4/2021,10:40:00,2.37,151.25,-722.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 10:50,12/4/2021,10:50:00,2.57,160.81,-727.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 11:00,12/4/2021,11:00:00,2.87,175.5,-488.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 11:10,12/4/2021,11:10:00,2.99,187.38,-348.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 11:20,12/4/2021,11:20:00,2.64,191.56,-662.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 11:30,12/4/2021,11:30:00,2.7,196.17,-610.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 11:40,12/4/2021,11:40:00,2.71,203.26,-721.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 11:50,12/4/2021,11:50:00,2.67,212.9,-676.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 12:00,12/4/2021,12:00:00,2.41,219.31,-672.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 12:10,12/4/2021,12:10:00,2.46,215.18,-685.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 12:20,12/4/2021,12:20:00,2.61,220.24,-673.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 12:30,12/4/2021,12:30:00,2.65,235.75,-581.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 12:40,12/4/2021,12:40:00,2.33,240.29,-634.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 12:50,12/4/2021,12:50:00,2.73,250.92,-377.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 13:00,12/4/2021,13:00:00,3.43,236.86,573.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 13:10,12/4/2021,13:10:00,3.88,249.94,2001.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 13:20,12/4/2021,13:20:00,4.01,257.14,2647.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 13:30,12/4/2021,13:30:00,3.98,261.98,2505.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 13:40,12/4/2021,13:40:00,4.1,264.26,3036.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 13:50,12/4/2021,13:50:00,4.23,264.54,3748.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 14:00,12/4/2021,14:00:00,4.44,262.5,5163.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 14:10,12/4/2021,14:10:00,4.58,263.21,6185.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 14:20,12/4/2021,14:20:00,4.53,265.53,5931.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 14:30,12/4/2021,14:30:00,4.34,267.53,4333.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 14:40,12/4/2021,14:40:00,4.37,266.11,4624.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 14:50,12/4/2021,14:50:00,4.44,266.83,5094.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 15:00,12/4/2021,15:00:00,4.48,267.37,5348.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 15:10,12/4/2021,15:10:00,4.43,270.66,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 15:20,12/4/2021,15:20:00,4.67,268.9,6289.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 15:30,12/4/2021,15:30:00,4.62,270.55,6306.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 15:40,12/4/2021,15:40:00,4.64,268.88,6269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 15:50,12/4/2021,15:50:00,4.7,267.06,6277.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 16:00,12/4/2021,16:00:00,4.41,271.73,5319.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 16:10,12/4/2021,16:10:00,4.23,273.98,3865.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 16:20,12/4/2021,16:20:00,4.42,273.92,5016.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 16:30,12/4/2021,16:30:00,4.38,279.58,5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 16:40,12/4/2021,16:40:00,4.06,283.31,3545.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 16:50,12/4/2021,16:50:00,3.97,285.64,3412.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 17:00,12/4/2021,17:00:00,3.79,286.95,2915.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 17:10,12/4/2021,17:10:00,3.65,287.73,2614.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 17:20,12/4/2021,17:20:00,3.5,291.53,2227.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 17:30,12/4/2021,17:30:00,3.19,287.58,1286.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 17:40,12/4/2021,17:40:00,3.13,288.48,511.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 17:50,12/4/2021,17:50:00,2.96,276.37,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 18:00,12/4/2021,18:00:00,2.4,285.67,-496.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 18:10,12/4/2021,18:10:00,2.21,287.75,-702.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 18:20,12/4/2021,18:20:00,2.39,277.23,-700.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 18:30,12/4/2021,18:30:00,2.36,277.06,-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 18:40,12/4/2021,18:40:00,2.1,276.98,-740.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 18:50,12/4/2021,18:50:00,1.98,276.62,-752.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 19:00,12/4/2021,19:00:00,1.93,280.29,-750.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 19:10,12/4/2021,19:10:00,1.78,290.69,-734.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 19:20,12/4/2021,19:20:00,1.75,287.34,-731.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 19:30,12/4/2021,19:30:00,1.79,291.2,-733.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 19:40,12/4/2021,19:40:00,1.86,285.7,-735.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 19:50,12/4/2021,19:50:00,1.94,298.57,-710.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 20:00,12/4/2021,20:00:00,1.73,290.73,-598.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 20:10,12/4/2021,20:10:00,1.34,272.39,-514.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 20:20,12/4/2021,20:20:00,1.06,268.46,-484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 20:30,12/4/2021,20:30:00,0.95,257.08,-446.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 20:40,12/4/2021,20:40:00,0.89,255.57,-408.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 20:50,12/4/2021,20:50:00,0.92,269.76,-390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 21:00,12/4/2021,21:00:00,0.86,279.68,-356.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 21:10,12/4/2021,21:10:00,1.11,275.78,-309.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 21:20,12/4/2021,21:20:00,1.39,279.22,-325.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 21:30,12/4/2021,21:30:00,1.48,283.85,-336.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 21:40,12/4/2021,21:40:00,1.34,282.44,-308.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 21:50,12/4/2021,21:50:00,1.35,270.29,-322.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 22:00,12/4/2021,22:00:00,1.39,274.91,-317.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 22:10,12/4/2021,22:10:00,1.41,271.46,-331.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 22:20,12/4/2021,22:20:00,1.68,254.49,-351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 22:30,12/4/2021,22:30:00,1.98,246.49,-376.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 22:40,12/4/2021,22:40:00,1.83,251.13,-340.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 22:50,12/4/2021,22:50:00,1.71,255.54,-317.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 23:00,12/4/2021,23:00:00,1.66,239.87,-319.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 23:10,12/4/2021,23:10:00,1.65,241.17,-316.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 23:20,12/4/2021,23:20:00,1.81,248.79,-318.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 23:30,12/4/2021,23:30:00,1.82,249.55,-325.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 23:40,12/4/2021,23:40:00,1.9,249.98,-342.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2021 23:50,12/4/2021,23:50:00,1.81,241.01,-340.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 0:00,12/5/2021,0:00:00,1.6,246.51,-311.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 0:10,12/5/2021,0:10:00,1.56,241.51,-305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 0:20,12/5/2021,0:20:00,1.49,238.46,-293.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 0:30,12/5/2021,0:30:00,1.27,228.7,-292.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
