TimeStamp,"Average  Wind Speed
(m/s)","Average  Wind Dirction
(deg)","Average Active Power
(MW)","Forecasted Power 
(kW)"
8/24/21 9:20,8.9767,209.6967,63.1916,69.0920
8/24/21 9:30,9.0241,207.4759,64.5516,68.6316
8/24/21 9:40,8.8733,208.9400,61.3702,69.1378
8/24/21 9:50,8.8733,209.0367,61.2255,69.6465
8/24/21 10:00,8.6633,208.4467,58.0172,68.3271
8/24/21 10:10,8.6000,206.9400,57.1856,68.9158
8/24/21 10:20,8.9800,207.2200,64.4547,66.9806
8/24/21 10:30,8.6000,208.3533,56.6624,62.3302
8/24/21 10:40,8.5333,208.9133,56.1368,63.2164
8/24/21 10:50,8.5633,209.1567,57.6171,68.1499
8/24/21 11:00,8.5033,210.4467,55.8358,68.8095
8/24/21 11:10,8.5667,211.2533,57.9854,62.9956
8/24/21 11:20,8.8000,211.1033,62.0762,63.8789
8/24/21 11:30,8.8067,211.4833,62.4297,64.7138
8/24/21 11:40,8.7933,211.6633,61.8690,63.4386
8/24/21 11:50,8.7207,212.2276,58.6859,68.1457
8/24/21 12:00,8.7345,213.7586,59.3479,68.6469
8/24/21 12:10,8.8034,213.6069,59.8159,69.1220
8/24/21 12:20,8.7897,212.3793,59.9001,67.9686
8/24/21 12:30,8.7793,212.7034,59.3216,67.3264
8/24/21 12:40,8.7414,212.9414,58.5228,68.1884
8/24/21 12:50,9.0724,212.4931,65.3702,67.8127
8/24/21 13:00,9.1207,212.5621,66.1888,68.7086
8/24/21 13:10,9.0167,212.4900,66.1406,69.6410
8/24/21 13:20,9.0179,210.7893,61.6778,72.8558
8/24/21 13:30,9.1733,210.8200,69.1295,73.6795
8/24/21 13:40,9.4200,209.3667,73.8405,73.6648
8/24/21 13:50,9.6467,208.8167,79.1648,74.1543
8/24/21 14:00,9.8500,208.9367,82.4709,74.7612
8/24/21 14:10,9.9300,208.9067,84.1944,77.9603
8/24/21 14:20,9.7000,208.8267,79.1852,78.4388
8/24/21 14:30,9.6400,209.0700,78.9168,78.9288
8/24/21 14:40,9.8400,208.6700,83.0013,83.5822
8/24/21 14:50,10.0200,208.3133,85.3175,82.5343
8/24/21 15:00,9.8500,208.6800,83.0064,83.2871
8/24/21 15:10,9.9200,208.2600,83.5164,86.7796
8/24/21 15:20,10.2167,207.2067,89.6901,87.4752
8/24/21 15:30,10.4571,212.1643,86.6557,87.2317
8/24/21 15:40,10.5074,206.8185,84.3375,87.7453
8/24/21 15:50,10.4800,204.3100,93.1684,88.2648
8/24/21 16:00,10.3800,204.3800,92.0926,91.3624
8/24/21 16:10,10.5310,205.4000,90.1543,91.7698
8/24/21 16:20,10.1667,204.3833,88.6597,95.3805
8/24/21 16:30,10.1900,204.2967,88.8196,94.4284
8/24/21 16:40,10.3367,203.4567,90.3671,94.7493
8/24/21 16:50,10.2500,202.8367,89.6610,91.7538
8/24/21 17:00,10.3333,201.7533,90.3070,92.1953
8/24/21 17:10,10.2500,201.2200,89.3682,93.5303
8/24/21 17:20,10.0733,199.8333,86.4757,93.9298
8/24/21 17:30,10.0433,197.9733,86.4960,91.4851
8/24/21 17:40,10.5467,197.1467,94.0314,93.7392
8/24/21 17:50,10.9233,196.2167,97.7569,91.0599
8/24/21 18:00,10.9633,195.0833,98.4509,91.2436
8/24/21 18:10,10.9933,194.2833,98.7180,91.6985
8/24/21 18:20,11.0867,193.0667,99.4224,96.4432
8/24/21 18:30,11.3833,192.8733,100.4708,96.7172
8/24/21 18:40,11.7300,193.7767,101.0945,99.9032
8/24/21 18:50,11.9500,194.0367,101.3754,100.0236
8/24/21 19:00,11.9767,193.7033,101.2916,101.1671
8/24/21 19:10,11.7933,193.3267,101.1077,101.2430
8/24/21 19:20,11.8433,192.2467,101.0521,101.8925
8/24/21 19:30,11.8900,192.0667,101.0389,101.9437
8/24/21 19:40,11.8800,192.2933,101.2333,101.8841
8/24/21 19:50,11.7300,192.2767,101.0746,101.9429
8/24/21 20:00,11.8267,192.5600,100.8228,101.6532
8/24/21 20:10,11.9867,192.3200,101.0670,101.7192
8/24/21 20:20,11.9467,191.6033,101.1226,101.8782
8/24/21 20:30,11.8533,191.9833,101.1480,101.9400
8/24/21 20:40,11.7900,192.4000,100.8681,101.8340
8/24/21 20:50,11.9633,193.2067,101.0628,101.8928
8/24/21 21:00,12.2400,194.7000,101.4200,101.9502
8/24/21 21:10,12.1233,195.3467,101.4873,102.0093
8/24/21 21:20,11.8300,196.4133,101.0283,102.0743
8/24/21 21:30,11.6967,196.3833,100.7502,102.1345
8/24/21 21:40,11.7967,196.8000,101.0448,102.1890
8/24/21 21:50,11.6067,197.1400,100.7736,102.0347
8/24/21 22:00,11.2433,197.2533,99.5302,102.0709
8/24/21 22:10,11.0500,199.4200,98.1637,101.6618
8/24/21 22:20,11.0400,200.3233,97.7745,101.7078
8/24/21 22:30,10.9300,200.7700,94.1797,101.4896
8/24/21 22:40,10.8333,201.3400,93.4848,101.5408
8/24/21 22:50,10.7867,200.9700,92.7246,99.1957
8/24/21 23:00,10.8200,199.8800,96.2357,99.3235
8/24/21 23:10,10.8467,199.9033,97.1562,96.7979
8/24/21 23:20,10.6533,199.9533,94.7794,97.0144
8/24/21 23:30,10.5800,199.9400,93.6791,98.0027
8/24/21 23:40,10.6933,201.0100,94.8876,98.1257
8/24/21 23:50,10.7600,202.3967,95.9486,96.8388
8/25/21 0:00,10.9233,203.5400,97.2488,96.9900
8/25/21 0:10,10.9000,202.9000,96.9314,96.8194
8/25/21 0:20,10.4967,203.7700,93.0751,96.9591
8/25/21 0:30,10.6600,204.2633,94.5913,98.5127
8/25/21 0:40,10.9167,203.4100,97.3970,98.5137
8/25/21 0:50,11.0900,203.5367,98.5417,95.8674
8/25/21 1:00,11.3933,203.0700,99.8588,95.9323
8/25/21 1:10,11.4400,202.3333,100.4424,97.9611
8/25/21 1:20,11.4533,203.1900,100.3974,97.9249
8/25/21 1:30,11.3633,202.4533,100.0373,99.8309
8/25/21 1:40,11.7633,202.0967,101.1027,99.8233
8/25/21 1:50,11.9633,201.4567,101.2836,100.2257
8/25/21 2:00,11.9267,201.7200,101.1010,100.2045
8/25/21 2:10,11.9600,202.6467,101.2873,100.7071
8/25/21 2:20,12.0033,203.3833,101.4645,100.6703
8/25/21 2:30,12.1500,205.0833,101.5543,100.7375
8/25/21 2:40,12.0767,205.5067,101.3341,100.5280
8/25/21 2:50,12.0267,205.5167,101.4953,100.6758
8/25/21 3:00,12.2167,205.7867,101.5455,100.7712
8/25/21 3:10,12.5100,204.6967,101.7082,101.8553
8/25/21 3:20,12.6400,203.1000,100.9898,101.7873
8/25/21 3:30,12.7667,202.9033,98.5197,101.8182
8/25/21 3:40,12.9133,203.0900,98.5583,101.8974
8/25/21 3:50,12.9333,202.5600,99.4385,101.8647
8/25/21 4:00,12.7800,202.3433,101.8804,99.4761
8/25/21 4:10,12.8533,202.7367,101.8596,99.5159
8/25/21 4:20,12.6100,202.9467,101.7892,99.5390
8/25/21 4:30,12.1733,203.7867,101.5036,99.5571
8/25/21 4:40,11.9867,205.2300,101.3113,99.3991
8/25/21 4:50,11.9500,206.3433,101.1869,99.2098
8/25/21 5:00,11.8567,207.1133,100.7751,98.9779
8/25/21 5:10,11.6167,207.1233,100.7392,98.7161
8/25/21 5:20,11.3933,206.9300,100.2350,98.4146
8/25/21 5:30,11.2033,206.5033,99.3480,98.0750
8/25/21 5:40,10.9000,208.1300,97.6704,97.6560
8/25/21 5:50,10.5933,209.1200,94.9535,97.2005
8/25/21 6:00,10.3900,210.8300,92.2144,98.2969
8/25/21 6:10,10.3200,211.5933,90.7802,97.9775
8/25/21 6:20,9.8667,211.7700,83.0226,97.6206
8/25/21 6:30,9.8267,212.5467,82.4445,97.2389
8/25/21 6:40,9.5800,213.0333,77.7601,85.3688
8/25/21 6:50,9.4000,212.3300,73.9595,85.4984
8/25/21 7:00,9.4367,213.0433,74.6297,85.5702
8/25/21 7:10,9.2367,215.4100,70.8422,85.6136
8/25/21 7:20,9.2233,215.5400,70.7739,78.4019
8/25/21 7:30,9.3067,214.8733,72.1437,78.6649
8/25/21 7:40,9.6567,215.4000,78.1138,76.1929
8/25/21 7:50,9.4433,216.3400,73.1587,76.9350
8/25/21 8:00,9.2767,216.5333,69.6670,79.9168
8/25/21 8:10,9.0900,215.5233,65.9267,80.7420
8/25/21 8:20,9.0933,214.1867,65.3483,77.2253
8/25/21 8:30,9.1800,212.9100,67.8282,78.2328
8/25/21 8:40,9.1533,212.1967,66.7891,75.0613
8/25/21 8:50,9.4333,210.7533,73.5696,76.0087
8/25/21 9:00,9.7700,210.6000,81.4829,75.4376
8/25/21 9:10,9.8700,210.2167,83.4013,76.4325
8/25/21 9:20,10.1267,210.0233,87.0459,81.1572
8/25/21 9:30,10.1933,208.7800,88.6259,81.8676
8/25/21 9:40,9.9533,207.6467,84.6160,90.5250
8/25/21 9:50,9.8800,207.8700,83.3409,90.9279
8/25/21 10:00,10.0300,208.0500,86.1240,92.0940
8/25/21 10:10,10.3267,207.9533,91.0515,92.4009
8/25/21 10:20,10.2533,207.1833,90.2915,89.6693
8/25/21 10:30,10.2400,207.0700,89.8369,90.0929
8/25/21 10:40,9.9167,207.1267,84.3982,93.8541
8/25/21 10:50,10.2533,207.9500,90.4174,94.1719
8/25/21 11:00,10.2833,210.1567,90.5451,87.9589
8/25/21 11:10,10.1933,211.5100,88.7670,88.5740
8/25/21 11:20,10.2433,211.8833,90.0743,93.6489
8/25/21 11:30,10.2000,210.8667,89.6436,94.0357
8/25/21 11:40,9.9367,209.9700,84.3456,92.6372
8/25/21 11:50,9.9867,209.0767,85.6181,93.0642
8/25/21 12:00,9.7433,209.6167,80.9459,90.1112
8/25/21 12:10,9.7567,211.3133,81.8107,90.6389
8/25/21 12:20,9.7367,212.0600,80.7586,85.9510
8/25/21 12:30,9.7600,210.9667,81.0419,86.6668
8/25/21 12:40,9.9867,208.7800,84.4684,86.2614
8/25/21 12:50,9.9700,208.1867,83.2976,86.9586
8/25/21 13:00,10.0033,207.8767,85.2331,88.3351
8/25/21 13:10,10.4533,207.4300,91.8505,88.9667
8/25/21 13:20,10.4967,206.1867,88.5858,88.9230
8/25/21 13:30,10.2767,205.0700,87.0478,89.5278
8/25/21 13:40,10.0133,205.2600,83.6150,91.6786
8/25/21 13:50,9.9967,206.4667,83.5004,92.1579
8/25/21 14:00,10.0600,207.6367,84.1415,87.7295
8/25/21 14:10,10.2833,206.7133,90.4357,88.3701
8/25/21 14:20,10.1533,206.4467,88.7513,88.9337
8/25/21 14:30,10.2533,206.4167,90.3961,88.8315
8/25/21 14:40,10.2833,205.0233,90.5322,91.8086
8/25/21 14:50,10.3867,205.0267,91.8477,92.2777
8/25/21 15:00,10.5433,205.1100,94.4550,92.6900
8/25/21 15:10,10.4767,205.5933,94.1260,93.8420
8/25/21 15:20,10.5800,205.8633,95.0791,94.1640
8/25/21 15:30,10.5500,205.0600,94.3022,96.5479
8/25/21 15:40,10.5767,202.9367,93.8584,96.3333
8/25/21 15:50,10.5167,202.6333,93.5298,96.6081
8/25/21 16:00,10.4367,201.6100,91.5118,95.8330
8/25/21 16:10,10.6167,199.4367,94.5453,96.1535
8/25/21 16:20,10.4233,199.0167,92.2859,94.7000
8/25/21 16:30,10.6567,198.9833,94.5091,95.0653
8/25/21 16:40,10.7567,199.2833,96.1754,95.3810
8/25/21 16:50,10.8867,199.9333,97.8406,94.9736
8/25/21 17:00,11.0700,200.3167,99.1872,98.0134
8/25/21 17:10,10.8567,198.9400,96.9974,98.2341
8/25/21 17:20,10.9667,196.9900,98.4060,100.0763
8/25/21 17:30,11.2333,195.1500,99.7235,100.2167
8/25/21 17:40,11.6533,193.4800,100.9635,98.6717
8/25/21 17:50,11.8967,192.2733,101.0917,98.8570
8/25/21 18:00,11.5267,190.8367,100.4810,101.4326
8/25/21 18:10,11.3900,190.5900,100.0435,101.5171
8/25/21 18:20,11.4167,189.3300,100.2063,101.6653
8/25/21 18:30,11.4900,188.5200,100.2589,101.7348
8/25/21 18:40,11.5300,187.7633,100.5808,100.8899
8/25/21 18:50,11.3400,187.3100,100.1403,100.9977
8/25/21 19:00,11.3633,187.5733,99.9668,101.0481
8/25/21 19:10,11.6667,187.1033,100.5842,101.1422
8/25/21 19:20,11.9667,187.8500,101.3543,101.2253
8/25/21 19:30,11.9967,188.2400,101.1780,100.8258
8/25/21 19:40,12.1633,188.4900,101.3328,100.9259
8/25/21 19:50,12.4133,188.6933,101.5763,101.3656
8/25/21 20:00,12.4833,188.6933,99.2327,101.4382
8/25/21 20:10,12.7733,189.1233,98.3804,101.5107
8/25/21 20:20,12.7467,189.9300,98.3970,101.5767
8/25/21 20:30,12.8633,190.7533,100.5392,99.3856
8/25/21 20:40,12.8467,192.0133,101.8257,99.5521
8/25/21 20:50,12.9000,192.9700,101.9157,99.6311
8/25/21 21:00,13.1233,192.9900,102.0099,99.7760
8/25/21 21:10,12.7867,193.7233,101.7558,102.2570
8/25/21 21:20,12.8233,194.0333,101.8790,102.3041
8/25/21 21:30,12.5100,195.4067,101.7015,102.3684
8/25/21 21:40,12.7867,196.7700,101.8013,102.4072
8/25/21 21:50,12.6767,197.1067,101.6925,102.2521
8/25/21 22:00,12.5200,198.6900,101.6748,102.2950
8/25/21 22:10,12.4300,199.8900,101.5988,102.1906
8/25/21 22:20,12.2633,200.4900,101.5722,101.9583
8/25/21 22:30,12.2067,200.8767,101.4163,102.0181
8/25/21 22:40,11.8667,202.1033,101.1473,101.9505
8/25/21 22:50,11.7167,201.5367,101.0156,102.0078
8/25/21 23:00,11.9933,200.8033,101.2194,101.4278
8/25/21 23:10,12.3000,201.6767,101.5449,101.5096
8/25/21 23:20,12.7800,202.8500,101.8746,101.6539
8/25/21 23:30,12.5633,203.6533,101.8029,101.7219
8/25/21 23:40,12.3167,203.4767,101.5821,102.1035
8/25/21 23:50,12.2267,202.8167,101.5092,102.1595
8/26/21 0:00,12.6300,202.5233,101.7663,101.9822
8/26/21 0:10,12.8567,201.8567,101.9031,102.0431
8/26/21 0:20,12.7200,199.8700,101.8725,102.1514
8/26/21 0:30,12.7133,199.1433,101.7663,102.2071
8/26/21 0:40,12.7133,198.7200,101.1221,102.1995
8/26/21 0:50,13.0967,198.5300,98.5197,102.2466
8/26/21 1:00,12.8967,199.5800,98.4785,102.2870
8/26/21 1:10,12.7733,200.7800,98.8375,99.5130
8/26/21 1:20,12.7700,200.7933,101.7441,99.5257
8/26/21 1:30,12.9567,200.0900,101.8977,99.6815
8/26/21 1:40,12.6467,199.3333,101.7638,102.0822
8/26/21 1:50,12.3300,199.5067,101.6399,102.1416
8/26/21 2:00,12.1933,201.5300,101.5758,102.1961
8/26/21 2:10,12.1967,203.1333,101.5102,102.2300
8/26/21 2:20,11.8200,203.7933,101.3730,101.9691
8/26/21 2:30,11.9600,204.3633,101.2356,102.0372
8/26/21 2:40,11.9000,204.7767,101.3242,101.8338
8/26/21 2:50,11.8533,205.9600,101.1601,101.9014
8/26/21 3:00,12.1167,207.5800,101.4997,101.7747
8/26/21 3:10,12.1967,207.0533,101.5817,101.8460
8/26/21 3:20,11.8733,206.6800,101.4007,101.9159
8/26/21 3:30,11.6833,206.8800,101.1762,101.9811
8/26/21 3:40,11.7567,206.7667,101.2292,101.8031
8/26/21 3:50,11.7500,206.3533,101.2126,101.8296
8/26/21 4:00,12.0767,205.5767,101.5023,101.6040
8/26/21 4:10,12.5600,205.4800,101.7647,101.6256
8/26/21 4:20,12.5167,205.3800,101.7201,101.8311
8/26/21 4:30,12.5700,206.0833,101.7316,101.8330
8/26/21 4:40,12.4933,205.5433,101.6771,101.9212
8/26/21 4:50,12.7333,205.1100,101.8783,101.9842
8/26/21 5:00,13.2700,204.3067,102.0785,102.0652
8/26/21 5:10,13.3267,202.4300,100.7503,102.1309
8/26/21 5:20,12.9700,201.4867,98.6145,102.2942
8/26/21 5:30,12.9267,202.0067,98.5775,102.3633
8/26/21 5:40,13.0567,204.0000,100.2502,101.2521
8/26/21 5:50,13.0567,205.8333,102.0602,101.3398
8/26/21 6:00,13.0500,206.5067,102.0792,102.2778
8/26/21 6:10,12.7067,207.0167,101.7138,102.3308
8/26/21 6:20,12.8500,206.4833,101.8044,102.3814
8/26/21 6:30,13.0967,205.0133,101.9765,102.4313
8/26/21 6:40,12.9300,203.9400,101.8707,101.9508
8/26/21 6:50,12.5667,204.2033,101.6716,101.7547
8/26/21 7:00,12.4867,206.4567,101.6693,101.6866
8/26/21 7:10,12.4133,207.3633,101.5464,101.4576
8/26/21 7:20,12.5267,206.6833,101.6696,101.1736
8/26/21 7:30,12.3867,207.7133,101.6201,100.8963
8/26/21 7:40,12.2733,209.2600,101.5106,100.8982
8/26/21 7:50,12.4233,211.3900,101.6378,100.6648
8/26/21 8:00,12.9133,213.7467,101.8875,101.7545
8/26/21 8:10,12.6433,214.6067,101.8005,101.8403
8/26/21 8:20,12.4600,215.1533,101.6045,102.1429
8/26/21 8:30,12.6033,215.8433,101.6753,102.2288
8/26/21 8:40,12.7467,214.9200,101.7675,102.0578
8/26/21 8:50,12.6767,214.3433,101.7767,102.1165
8/26/21 9:00,12.5700,213.4333,101.7041,102.1721
8/26/21 9:10,12.6133,212.7633,101.7047,102.1600
8/26/21 9:20,12.4933,213.0467,101.6658,102.2158
8/26/21 9:30,12.2500,212.2333,101.5126,102.2337
8/26/21 9:40,12.2433,211.5667,101.4857,102.0393
8/26/21 9:50,12.5767,211.8300,98.9768,102.0989
8/26/21 10:00,12.3933,212.5933,98.2422,101.9187
8/26/21 10:10,11.6533,213.0567,97.6484,101.9809
8/26/21 10:20,11.1867,214.0333,98.8116,99.3450
8/26/21 10:30,10.6267,214.5033,95.3195,99.5166
8/26/21 10:40,10.6367,214.3700,94.9488,99.9737
8/26/21 10:50,10.6067,214.1867,94.5787,100.1093
8/26/21 11:00,10.6033,214.2167,94.4355,95.9051
8/26/21 11:10,10.8000,213.7567,96.5143,96.2168
8/26/21 11:20,10.5733,213.4400,93.8055,96.4162
8/26/21 11:30,10.3067,213.5433,90.8479,96.6934
8/26/21 11:40,10.1767,213.5900,87.4574,93.6150
8/26/21 11:50,10.2100,213.7600,88.1220,94.0192
8/26/21 12:00,10.7567,214.2433,96.3222,90.9542
8/26/21 12:10,10.8500,214.8400,97.2734,91.4503
8/26/21 12:20,10.7133,215.1900,95.4649,97.7445
8/26/21 12:30,10.6033,211.5100,93.8547,97.9637
8/26/21 12:40,9.9433,208.8733,82.5509,96.9984
8/26/21 12:50,9.8300,206.5200,81.1147,97.2570
8/26/21 13:00,10.1333,205.5733,86.1683,86.9826
8/26/21 13:10,10.6900,203.9867,95.1000,87.6575
8/26/21 13:20,10.9700,201.7633,97.5919,89.7010
8/26/21 13:30,11.2800,200.7833,99.7277,90.2670
8/26/21 13:40,11.3033,200.2200,99.6718,98.7976
8/26/21 13:50,11.1700,202.1900,99.1242,98.9863
8/26/21 14:00,11.2667,203.1033,99.7561,100.5849
8/26/21 14:10,11.0200,202.9300,97.9860,100.6935
8/26/21 14:20,11.3833,204.7733,99.6974,100.4188
8/26/21 14:30,11.4267,204.5500,99.7807,100.5438
8/26/21 14:40,11.6100,205.4667,100.9045,99.2692
8/26/21 14:50,11.7867,205.3333,101.1253,99.4170
8/26/21 15:00,11.7300,204.9167,100.9924,100.6576
8/26/21 15:10,12.0433,204.5700,101.3143,100.7668
8/26/21 15:20,12.0200,202.5000,101.2810,101.6784
8/26/21 15:30,12.1533,199.8733,101.3013,101.7546
8/26/21 15:40,12.4433,199.3300,101.5230,101.8452
8/26/21 15:50,12.6933,198.7600,101.7218,101.9083
8/26/21 16:00,12.9100,197.8533,99.3859,101.8636
8/26/21 16:10,13.4200,196.6200,98.7630,101.9279
8/26/21 16:20,13.6900,196.2500,98.9627,101.9854
8/26/21 16:30,13.9700,196.4133,100.7166,102.0419
8/26/21 16:40,14.0800,195.0367,102.6352,102.0924
8/26/21 16:50,13.9533,194.1367,102.5530,100.0630
8/26/21 17:00,13.7800,193.7233,102.4672,100.1832
8/26/21 17:10,13.8033,194.4100,102.4923,102.8425
8/26/21 17:20,13.4367,194.3700,102.2844,102.8677
8/26/21 17:30,13.1300,194.4000,102.0608,102.7273
8/26/21 17:40,13.1600,195.2700,102.0086,102.7566
8/26/21 17:50,13.2400,194.8100,102.0497,102.5843
8/26/21 18:00,13.3833,195.4667,102.1619,102.6193
8/26/21 18:10,13.3133,195.6500,102.1262,102.3570
8/26/21 18:20,13.6067,195.6700,102.3055,102.4003
8/26/21 18:30,13.7100,196.2467,102.3459,102.4163
8/26/21 18:40,14.1600,197.3167,102.5948,102.4610
8/26/21 18:50,14.5533,197.5600,102.8200,102.5853
8/26/21 19:00,15.0067,197.1567,103.0584,102.6199
8/26/21 19:10,15.2567,196.5800,103.1289,102.6564
8/26/21 19:20,15.4667,196.7800,103.2316,103.1499
8/26/21 19:30,15.6200,196.6000,103.2695,103.1644
8/26/21 19:40,15.3833,195.5933,103.2030,103.3049
8/26/21 19:50,15.1433,193.7733,103.1274,103.3133
8/26/21 20:00,14.9967,193.1233,103.0675,103.3209
8/26/21 20:10,14.9667,194.2867,101.7936,103.2731
8/26/21 20:20,15.1967,196.9867,99.6889,102.0860
8/26/21 20:30,15.2667,196.9300,99.7026,102.1467
8/26/21 20:40,15.0167,198.0200,101.1043,100.4887
8/26/21 20:50,15.2333,198.1333,103.1151,100.6133
8/26/21 21:00,15.3233,196.9600,103.1701,103.1666
8/26/21 21:10,15.2600,195.6433,103.1662,103.1806
8/26/21 21:20,14.7400,196.4433,102.9978,103.2382
8/26/21 21:30,14.2600,197.7833,102.7641,103.2490
8/26/21 21:40,14.2467,200.8000,102.7448,103.0818
8/26/21 21:50,14.4767,202.1733,102.8350,103.0992
8/26/21 22:00,14.1600,201.4700,102.6890,102.9223
8/26/21 22:10,14.1267,202.0567,102.6901,102.9461
8/26/21 22:20,13.9600,201.7200,102.6317,102.9455
8/26/21 22:30,13.7467,202.5233,102.5341,102.9677
8/26/21 22:40,13.5100,202.1033,102.2738,102.8147
8/26/21 22:50,13.3633,201.3200,102.1871,102.8429
8/26/21 23:00,13.5433,200.9000,102.2500,102.7660
8/26/21 23:10,13.5333,199.8900,102.3028,102.7940
8/26/21 23:20,13.2867,199.7167,102.0943,102.5091
8/26/21 23:30,13.3267,199.9067,102.1454,102.5501
8/26/21 23:40,13.5800,199.8200,102.3338,102.3951
8/26/21 23:50,13.7667,200.6700,101.2510,102.4407
8/27/21 0:00,13.6900,200.8133,99.0072,101.5857
8/27/21 0:10,13.4967,201.0267,98.9087,101.6672
8/27/21 0:20,13.6833,200.3667,100.2686,99.9633
8/27/21 0:30,14.0067,199.0733,102.5789,100.1096
8/27/21 0:40,14.2000,197.7167,102.7565,100.0260
8/27/21 0:50,14.1467,197.3600,102.6507,100.1583
8/27/21 1:00,14.2300,198.3667,102.6922,102.9240
8/27/21 1:10,14.0700,199.6033,102.5980,102.9478
8/27/21 1:20,14.0267,201.1200,102.5669,102.8546
8/27/21 1:30,13.6067,201.4767,102.3953,102.8792
8/27/21 1:40,13.5100,201.4900,102.3589,102.9009
8/27/21 1:50,13.4333,201.1833,102.2760,102.7909
8/27/21 2:00,13.3867,201.9667,102.2712,102.8179
8/27/21 2:10,13.5067,203.7833,102.3198,102.6567
8/27/21 2:20,13.6233,204.4167,102.3229,102.6873
8/27/21 2:30,13.4433,205.5300,102.3133,102.5956
8/27/21 2:40,13.2467,206.2433,102.1210,102.6272
8/27/21 2:50,13.1400,206.5800,102.1069,102.5836
8/27/21 3:00,12.7733,206.4600,101.8495,102.6184
8/27/21 3:10,12.7867,205.8867,101.8659,102.4521
8/27/21 3:20,12.7433,206.0267,101.8070,102.4920
8/27/21 3:30,12.7000,206.3733,100.8563,102.2420
8/27/21 3:40,12.5200,207.2467,98.3898,102.2897
8/27/21 3:50,12.3467,209.4633,98.3093,102.3055
8/27/21 4:00,12.4633,210.6200,101.5416,102.3472
8/27/21 4:10,12.4900,209.6867,101.6376,102.3057
8/27/21 4:20,12.8367,209.5833,101.8436,102.3490
8/27/21 4:30,13.1733,208.7433,102.0612,102.0714
8/27/21 4:40,13.3700,208.9900,102.2223,102.1262
8/27/21 4:50,12.8967,210.1533,101.9590,102.1771
8/27/21 5:00,12.9000,211.8400,101.9530,102.2261
8/27/21 5:10,12.9567,214.5033,102.0215,102.2744
8/27/21 5:20,13.0067,214.5600,101.9865,102.3280
8/27/21 5:30,13.1900,213.4667,102.1439,102.3852
8/27/21 5:40,13.2633,214.5833,102.2055,102.4353
8/27/21 5:50,12.8600,214.4667,101.9163,102.4903
8/27/21 6:00,12.8933,213.5533,101.9075,102.5483
8/27/21 6:10,12.7567,212.2067,101.7544,102.6097
8/27/21 6:20,12.8567,211.8833,101.7810,102.6637
8/27/21 6:30,12.5533,213.6933,101.6570,102.7115
8/27/21 6:40,12.0433,216.3733,99.4334,102.7600
8/27/21 6:50,11.7067,219.2633,97.3170,102.8113
8/27/21 7:00,11.6433,221.0133,96.8679,100.2952
8/27/21 7:10,11.3500,221.6200,98.2777,100.4267
8/27/21 7:20,11.2667,219.7167,99.0354,98.2548
8/27/21 7:30,11.1000,218.4500,97.9894,98.4707
8/27/21 7:40,11.1467,217.8267,98.4580,100.0366
8/27/21 7:50,11.1600,216.2667,98.4434,100.1776
8/27/21 8:00,11.6433,213.8767,100.3813,99.4582
8/27/21 8:10,11.7267,214.7700,101.1125,99.6204
8/27/21 8:20,11.7033,216.6533,101.0136,99.6256
8/27/21 8:30,11.7900,214.3900,101.0140,99.7675
8/27/21 8:40,11.9167,215.3467,101.2290,101.4932
8/27/21 8:50,11.7667,217.2033,101.1142,101.5747
8/27/21 9:00,11.0567,216.9833,98.9729,101.5959
8/27/21 9:10,10.5033,215.8100,92.0354,101.6684
8/27/21 9:20,10.3433,215.3533,87.0637,101.7331
8/27/21 9:30,10.2267,215.4167,87.2740,101.7684
8/27/21 9:40,10.2633,217.0933,90.1679,101.8294
8/27/21 9:50,10.0967,219.3067,87.1863,100.2993
8/27/21 10:00,9.7867,219.9000,80.2173,100.4164
8/27/21 10:10,10.0600,217.0733,84.2122,91.4351
8/27/21 10:20,10.4367,213.7800,91.2577,91.8711
8/27/21 10:30,10.6967,210.7700,91.9265,92.2530
8/27/21 10:40,11.0800,210.2133,95.0571,92.6519
8/27/21 10:50,11.3133,211.8067,96.2809,87.1200
8/27/21 11:00,11.5633,214.3067,97.3323,87.7128
8/27/21 11:10,11.2467,215.4300,95.7792,97.0902
8/27/21 11:20,10.9467,215.2600,94.4074,97.5641
8/27/21 11:30,10.7833,214.5967,93.2947,97.8182
8/27/21 11:40,10.7400,215.2633,96.5074,96.2587
8/27/21 11:50,10.7267,216.9733,95.9961,96.5578
8/27/21 12:00,11.2133,215.9533,98.7284,96.8216
8/27/21 12:10,11.8800,211.9300,101.0584,96.0534
8/27/21 12:20,12.2167,210.1300,101.4170,96.3135
8/27/21 12:30,12.3167,208.6733,101.4634,99.7664
8/27/21 12:40,12.5400,207.6133,101.6171,101.8488
8/27/21 12:50,12.0233,207.5567,101.3555,101.9171
8/27/21 13:00,11.8633,207.2400,101.1722,102.0048
8/27/21 13:10,11.8300,206.8233,100.9682,102.0652
8/27/21 13:20,11.6267,207.0367,100.7936,101.7631
8/27/21 13:30,11.5900,205.5900,100.8229,101.8319
8/27/21 13:40,11.3400,206.0300,100.0253,101.3676
8/27/21 13:50,11.6000,206.6167,100.8407,101.4555
8/27/21 14:00,11.7933,208.2767,101.0216,101.5330
8/27/21 14:10,11.5633,209.4433,100.4726,101.5427
8/27/21 14:20,11.3833,210.0000,100.4613,101.6109
8/27/21 14:30,11.0667,210.0267,99.2520,101.6161
