Date & Time,Frequency Hz,Voltage R Phase V,Voltage S Phase V,Voltage T Phase V,Current R Phase A,Current S Phase  A,Current T Phase A,Wind Speed m/s,Active Power kW,Reactive Power kVAR,Generator RPM,Hydraulic unit Pressure in bar,Ambient Temperature,Nacelle Temperature,Gearbox oil Temperature,Gearbox Bearing Temperature,Generator Winding Temperature R,Generator Winding Temperature S,Generator Winding Temperature T,Hydraulic oil Temperature,Main bearing Temperature,Generator Bearing Temperature DE,Generator Bearing Temperature NDE
FECHA_HORA,SSV_5SM_006_XS_FRQ_MEDI,SSV_5SM_006_XS_TNS_FASR,SSV_5SM_006_XS_TNS_FASS,SSV_5SM_006_XS_TNS_FAST,SSV_5SM_006_XS_INT_FASR,SSV_5SM_006_XS_INT_FASS,SSV_5SM_006_XS_INT_FAST,SSV_5SM_006_XS_VEL_WIND,SSV_5SM_006_XS_POT_MEDI,SSV_5SM_006_XS_POT_REAC,SSV_5SM_006_XS_VEL_LGMD,SSV_5SM_006_XS_PRS_PRPL,SSV_5SM_006_XS_TMP_0004,SSV_5SM_006_XS_TMP_V006,SSV_5SM_006_XS_TMP_V007,SSV_5SM_006_XS_TMP_V008,SSV_5SM_006_XS_TMP_V003,SSV_5SM_006_XS_TMP_V004,SSV_5SM_006_XS_TMP_V005,SSV_5SM_006_XS_TMP_V002,SSV_5SM_006_XS_TMP_V001,SSV_5SM_006_XS_TMP_0008,SSV_5SM_006_XS_TMP_0007
24/06/2021 14:47:00,50.12,593.8,591.4,588.3,416.6,422.4,421.1,9.1,764.2,12.2,1500.7,177.3,32.1,32.6,69.4,79.4,136.2,129.4,134.9,54.1,44.3,69.4,76.3
24/06/2021 14:47:10,49.98,593.5,587,587.2,420,421.2,417.6,9.3,763,0,1501.5,171,32.2,32.6,69.2,79.7,135.8,130,135.1,54.2,44.3,69.4,76.3
24/06/2021 14:47:20,49.96,594.7,581.1,584.9,426.1,426.5,428.3,10.3,736.1,3.1,1510.5,164.7,32.2,32.6,69.6,79.4,135,131.3,134.4,54.2,44.3,69.3,76.4
24/06/2021 14:47:30,49.94,590.1,584.8,588.9,424.2,413.9,417.2,9.3,727.7,1,1486.6,178.1,32.3,32.8,69.9,79.6,134.3,130.6,134.9,54.3,44.3,69.5,76.4
24/06/2021 14:47:40,50.04,591,586.7,587.4,421.1,416,420.5,9.4,720.5,14.5,1454.1,169.7,32.4,32.8,69.5,79.3,136.5,130.1,135.8,54.4,44.3,69.5,76.3
24/06/2021 14:47:50,50.1,589.2,584.2,586.4,383.9,387.9,381,9.5,634.2,5,1419.1,166.9,32.4,32.8,70,79.3,136.8,130.9,135.4,54.4,44.3,69.5,76.3
24/06/2021 14:48:00,50.08,587.7,584.1,588.8,390.2,389,387.9,10,716,5.4,1477.8,180,32.3,32.8,69.6,79.5,137.3,130.7,134.6,54.5,44.3,69.4,76.4
24/06/2021 14:48:10,50.08,587.8,586.3,587.6,414.6,411.8,410,9.2,720.3,14.1,1479.2,163.3,32.4,32.8,69.7,79.5,138.3,130,136,54.6,44.3,69.6,76.3
24/06/2021 14:48:20,50.06,589.4,589.5,587.2,413.4,419.3,410.5,9.8,702.6,-19,1442.3,169.4,32.4,32.8,70.1,79.3,136.8,131.6,135.6,54.8,44.3,69.5,76.4
24/06/2021 14:48:30,50.06,586.8,590.4,591.4,362.7,366.1,364.5,9.2,628.9,3.8,1425.1,177.8,32.3,32.9,69.6,79.4,137.2,131.1,135.5,54.4,44.3,69.5,76.4
24/06/2021 14:48:40,50,596.1,587.7,585.6,354.1,353.9,353.6,8.9,610.4,3,1421.8,159.9,32.3,32.9,69.4,79.5,137.3,130.7,135.3,54.3,44.3,69.4,76.4
24/06/2021 14:48:50,50.1,592.9,590.7,591.1,369.9,370.8,367.2,9.9,744.1,-14.7,1516.6,170.9,32.3,32.9,69.8,79.4,136,130.8,135.7,54.2,44.3,69.6,76.3
24/06/2021 14:49:00,50.12,592.4,594.4,592.9,440.1,435.6,430.6,9.6,742.9,-5.6,1506,176.6,32.3,32.9,69.1,79.5,137,130.6,135.3,54.1,44.3,69.5,76.4
24/06/2021 14:49:10,50.1,593.9,586.7,588.8,430.6,437.5,427.9,10.3,735,-12.7,1498.5,160.7,32.3,32.9,69.5,79.6,136.8,130.4,135.9,54.1,44.3,69.4,76.5
24/06/2021 14:49:20,50,592.6,588.9,591.1,420.1,414.4,414,9.9,730.5,-4.5,1492.5,173.1,32.4,32.9,69.2,79.7,136.7,131,136.3,54.1,44.3,69.5,76.4
24/06/2021 14:49:30,50,587.4,589.9,593.6,430.4,421.8,419.3,9.4,740.7,-8.2,1512,173.6,32.4,32.9,69.3,79.5,137.3,131.6,135,54.2,44.4,69.5,76.4
24/06/2021 14:49:40,50.06,589,591.1,588.9,427.2,421.7,417,10.2,727.9,9.7,1498.5,162.4,32.4,32.9,69.3,79.3,137.7,131.1,136.2,54.3,44.3,69.3,76.5
24/06/2021 14:49:50,50.1,592.2,584.6,595.4,416.4,422.7,409.7,9.2,757.9,25.7,1480.7,174.6,32.4,32.9,69.3,79.7,136.9,130.6,136.2,54.4,44.3,69.2,76.5
24/06/2021 14:50:00,50.18,595.4,587.9,589,420.5,417.5,419.8,11,730.8,4.5,1506.7,173.5,32.5,32.9,69.9,79.6,137.9,131,135.9,54.4,44.3,69.5,76.4
24/06/2021 14:50:10,50.02,590.2,589.6,592.8,432.3,431.4,433.5,10.4,728.5,-3.6,1506,163.2,32.4,32.9,69.4,79.3,137.6,131.7,136.3,54.2,44.3,69.4,76.5
24/06/2021 14:50:20,49.88,590.6,587.5,590.8,419.2,428.5,422.7,9.9,723.6,5.3,1494,176.2,32.2,32.9,69.6,79.8,138.2,132.1,136.2,54.2,44.3,69.4,76.5
24/06/2021 14:50:30,49.98,586.8,590.1,591.3,410.1,416.1,410.3,9.5,714,4.5,1512,171.4,32.1,32.9,69.5,79.7,137.7,132.2,136.7,54.2,44.3,69.4,76.4
24/06/2021 14:50:40,50.14,593.6,589.7,592.4,423.2,418,416.2,10.4,747.8,25.3,1506,164.8,32.2,32.9,70.1,79.5,138.2,131.8,136.8,54.2,44.3,69.5,76.5
24/06/2021 14:50:50,50.12,592.3,591.9,591.6,421.2,426.1,418,10.2,747.5,34.1,1500,177.4,32.1,32.9,69.7,79.6,138.3,131.7,136.8,53.9,44.3,69.4,76.6
24/06/2021 14:51:00,50.04,593.8,589.2,589.2,417.2,412,405.2,10.2,746.3,-2.5,1499.2,170.5,32.3,32.9,69.4,79.8,137.8,132.2,137.1,54.1,44.3,69.6,76.5
24/06/2021 14:51:10,50.02,590.5,589.4,596.2,430.6,428.6,430.6,10.7,740.8,7,1528.2,166.1,32.2,33,70.2,79.5,138,132.1,136.7,54.3,44.3,69.4,76.5
24/06/2021 14:51:20,50,594.6,592.7,592.9,416.3,423,414.2,10.5,753.4,10.7,1503,179.2,32.2,33.1,69.4,79.5,137.9,132.1,137.3,54.3,44.3,69.5,76.4
24/06/2021 14:51:30,49.98,595.6,590.2,590.7,427,430.4,427.7,10.5,740.5,4,1492.5,169.7,32.1,33.1,69.3,79.7,138.3,132.5,136.7,54.3,44.3,69.4,76.5
24/06/2021 14:51:40,50.02,595,590.4,591,418.8,420.2,410.7,11.7,741.7,-5.3,1491.7,166,32.2,33.2,69.9,79.4,138.6,132.3,137.6,54.3,44.3,69.6,76.5
24/06/2021 14:51:50,50.04,593.7,590.3,594.6,412,418.2,414.8,10.3,755.2,11.2,1494,179.1,32.2,33.3,70.1,79.5,138.1,132.3,137.1,54.4,44.3,69.6,76.5
24/06/2021 14:52:00,50.04,594.5,589.2,591.2,414,419.6,416,10.5,732.9,-8.4,1493.2,167.8,32.3,33.3,69.2,79.9,138.2,131.8,136.5,54.4,44.3,69.6,76.5
24/06/2021 14:52:10,50.06,596.7,590.8,593,430.2,431.5,428.5,10.3,727.6,3.5,1488,167.4,32.3,33.3,69.7,79.5,138.1,132.3,136.7,54.3,44.3,69.6,76.5
24/06/2021 14:52:20,50.08,596.1,592.3,590.8,422.9,415.9,409.8,10,728.4,13.7,1494.7,179.8,32.3,33.2,70,79.9,138.8,132.7,137.3,54.4,44.3,69.5,76.6
24/06/2021 14:52:30,50.1,592.2,589.5,590,426.7,419.3,415.7,10.6,744,7.3,1513.6,163.3,32.2,33.2,69.9,79.7,138.7,132.6,136.6,54.1,44.3,69.7,76.5
24/06/2021 14:52:40,50.02,592.7,590.9,588.5,416.5,419.3,416.8,10.1,708.3,4.1,1507.5,169.3,32.2,33.4,69.7,79.7,138.5,132.5,136.8,53.8,44.3,69.5,76.5
24/06/2021 14:52:50,50.02,594,589.6,593,417.2,419.9,416.9,9.9,739.1,-0.7,1494.7,177.6,32.3,33.5,70.2,79.6,138.3,133.1,138,53.8,44.3,69.5,76.6
24/06/2021 14:53:00,50.1,594.7,592.8,589.2,424.2,418.2,407.6,10.4,734.1,20.1,1509.8,160.7,32.2,33.4,70.4,79.5,139,131.8,138,54.1,44.3,69.4,76.7
24/06/2021 14:53:10,50.06,594.9,590.1,593.5,429.8,434.3,425.6,10.6,745.1,-2.2,1514.3,170.5,32.3,33.4,69.9,79.5,138.5,132.4,137.4,54.1,44.3,69.4,76.7
24/06/2021 14:53:20,50.02,593,589.9,590.9,414.1,411.8,418.8,9.5,724.6,0.3,1486.6,176.6,32.5,33.3,69.8,79.8,139.6,132.8,137.3,54.1,44.3,69.4,76.7
24/06/2021 14:53:30,50.06,596,590.5,593.3,419,414.2,417.8,10.4,738.8,6.6,1484.4,160.7,32.5,33.3,69.3,79.9,138.8,131.9,137.7,54.1,44.3,69.5,76.7
24/06/2021 14:53:40,50.12,592.5,587.4,591.6,419.3,427.5,426.3,10.4,750.6,1.3,1511.3,172,32.6,33.3,69.2,79.5,140.1,132.3,137.1,54,44.3,69.6,76.7
24/06/2021 14:53:50,50.04,591.6,588.7,591.8,426.8,428.1,423.1,9.9,742,-8.7,1503,175.8,32.6,33.4,69.4,79.6,139.3,133.2,137.4,54.1,44.3,69.7,76.6
24/06/2021 14:54:00,49.96,592.4,591.3,591.3,414.3,415.9,413.8,9.8,738.9,4.1,1482.9,160,32.6,33.4,69.4,80.1,139.8,132.9,138.5,54.2,44.3,69.5,76.7
24/06/2021 14:54:10,50.14,595.7,590.1,589.3,418.8,418.3,420.9,9.8,733.3,4.1,1497.7,172.8,32.6,33.4,69.4,79.9,139.5,133.1,137.4,54.3,44.3,69.7,76.6
24/06/2021 14:54:20,50.1,593.9,586,591.1,420.6,418.8,413.8,8.9,721.6,11.3,1439.5,175.3,32.6,33.4,70.1,79.7,139.7,133.5,137,54.4,44.3,69.7,76.7
24/06/2021 14:54:30,50.08,592.2,587.5,588.9,374.3,367.9,369.5,8.9,663.4,-1,1434,162.3,32.5,33.4,69.9,79.8,139.9,133.8,137.5,54.4,44.3,69.5,76.8
24/06/2021 14:54:40,50.08,591.1,587.6,591.8,403.9,402.5,403.6,9.7,725.9,-2.5,1491.7,174.7,32.5,33.2,69.4,80,140,132.5,136.6,54.2,44.3,69.7,76.6
24/06/2021 14:54:50,50.08,592.1,590.6,591.4,408.2,415.5,414.9,10.2,740.6,-7.6,1515.1,172.4,32.4,33.1,69.8,79.8,139.7,132.8,138,54.2,44.3,69.7,76.6
24/06/2021 14:55:00,50.06,593.5,590.6,591.1,421.9,430.9,421.8,9.8,755.9,5.8,1519.7,164.2,32.4,33,70,79.7,139.8,133.4,137.8,54.1,44.3,69.6,76.8
24/06/2021 14:55:10,50.12,593.3,589.8,593.2,412.4,409,408.5,9.8,723.8,7.4,1485.8,177.9,32.4,33,69.4,80,138.2,133.4,138.1,54,44.3,69.5,76.7
24/06/2021 14:55:20,50.12,593.6,588.1,589.2,427.8,421.8,422.7,9.6,731.4,-8.6,1508.2,169.7,32.4,32.9,69.3,79.5,139.8,133,137.7,53.9,44.3,69.5,76.7
24/06/2021 14:55:30,50.06,593.6,591.9,588.7,426.4,432.1,425.8,9.2,729.1,8.3,1491.7,166.3,32.4,32.9,69.5,80,139.8,133,138.6,53.9,44.3,69.7,76.6
24/06/2021 14:55:40,49.94,590.7,586.1,587.9,440.8,438.6,432.9,10.1,770.8,-1.3,1519.7,178.5,32.4,32.8,70,79.9,139.4,134.3,138.7,54,44.3,69.6,76.7
24/06/2021 14:55:50,49.98,591.4,590.5,589.2,430.6,428.1,434,9.8,724.3,0.4,1495.5,169.2,32.4,32.8,69.7,79.8,139.4,133.3,138.2,54.1,44.3,69.7,76.7
24/06/2021 14:56:00,50.02,590.1,589.4,588.4,426.2,429,430.9,9.6,767.1,0.7,1504.5,166.4,32.4,32.8,70,79.7,139.1,133.6,138.3,54.2,44.3,69.8,76.7
24/06/2021 14:56:10,50.08,594.7,588.6,588.3,414,418.8,414,10,735.5,7.7,1515.9,179.5,32.3,32.7,70.3,79.6,139.8,133.1,138.2,54.2,44.3,69.6,76.8
24/06/2021 14:56:20,50.14,590,591.5,592.2,436.5,437,435.4,9.7,714,-13.5,1480.7,168.1,32.3,32.7,69.8,79.8,139.9,134.3,138.3,54.2,44.3,69.7,76.8
24/06/2021 14:56:30,50.06,588.3,586.3,587.8,418.8,420.5,421.6,9.2,701.9,-15.4,1448.5,168,32.2,32.7,70.4,80.1,140.2,133.6,138.2,54.2,44.3,69.6,76.8
24/06/2021 14:56:40,50.02,591.1,585.8,587.6,361.4,362.1,354.6,9.1,618.5,-6.7,1416.4,178.7,32.2,32.8,70.1,79.6,139.2,133.7,137.8,54.2,44.3,69.6,76.8
24/06/2021 14:56:50,50.06,592.5,587.5,587.8,347,351.7,349.6,9.8,676.4,12.6,1473.4,160.8,32.2,32.8,69.9,80,140.3,133.4,139.1,54.2,44.3,69.7,76.9
24/06/2021 14:57:00,50.12,592.3,587.9,588.5,432.9,425.9,424.1,10.2,724.8,-18.5,1510.5,170.6,32.3,32.8,70.3,79.6,140.7,133.8,138.8,54.2,44.3,69.7,76.9
24/06/2021 14:57:10,50.1,591.5,585.2,590.7,418.4,414.4,409.9,9.1,721.4,8.5,1497.7,176,32.4,32.8,69.5,80,139.7,133.6,138.1,54,44.3,69.7,76.8
24/06/2021 14:57:20,50.02,591.1,588.2,587.6,422.3,420.3,412.3,9.9,757.5,10.9,1536,161.3,32.5,32.8,69.8,79.6,139.6,133.6,138.1,54,44.3,69.9,76.8
24/06/2021 14:57:30,49.94,590.4,588,592,424.5,431.8,420.3,10.1,707.1,-11.6,1499.2,173.7,32.4,32.9,69.6,80,139.5,133.5,138.5,54.1,44.3,69.8,76.8
24/06/2021 14:57:40,49.94,592.8,588.1,587.4,421.2,422.7,418.2,10,713.9,-2.9,1499.2,174.6,32.5,32.8,70.5,79.7,139.8,134.4,138.5,54.2,44.3,69.6,76.9
24/06/2021 14:57:50,50.06,591.7,588.4,592.3,427.4,426.4,425.6,9.4,742.7,-4,1506.7,162.1,32.5,32.8,69.8,79.7,139,133.8,139.2,54.2,44.3,69.9,76.8
24/06/2021 14:58:00,50.08,587.7,591,592.6,423.8,424.9,422.8,9.5,737.2,5.7,1493.2,174.5,32.4,32.7,69.4,79.8,139.5,133.5,138.7,54.4,44.3,69.9,76.8
24/06/2021 14:58:10,50.16,590.1,593.3,592.1,406.7,414.4,409.9,9.5,745.7,13.1,1505.2,173.4,32.4,32.7,70.5,79.8,139.4,133.7,138.3,54.3,44.3,69.9,76.8
24/06/2021 14:58:20,50.04,594.2,586.1,590.1,430,429.8,435.5,9.6,747.4,-9.8,1486.6,163.2,32.4,32.8,69.9,79.8,140.5,134.1,138,54.3,44.3,69.7,76.9
24/06/2021 14:58:30,50.12,588.8,590.7,588.4,432.6,430.6,426.8,9.4,737.1,-7.7,1496.2,175.9,32.5,32.8,69.9,79.7,139.8,133.4,138.1,53.9,44.3,70,76.8
24/06/2021 14:58:40,50.12,593.2,589.9,588,425.2,415.8,417.5,9.4,705.1,15.3,1483.6,171.4,32.5,32.8,69.5,80.1,140.2,132.9,138.6,53.8,44.3,69.7,77
24/06/2021 14:58:50,50.08,587.6,591,587.9,412.7,405.3,409.2,9.5,681.8,-12.2,1438.8,165.4,32.4,32.7,69.6,79.7,139.4,134.3,137.9,54,44.3,69.8,76.8
24/06/2021 14:59:00,50.04,591.1,586.5,587.7,373.8,371.8,368.6,8.6,590.8,-3,1391.4,178.6,32.4,32.6,69.8,79.9,139.8,133.9,137.2,54.1,44.4,69.7,76.8
24/06/2021 14:59:10,50.12,587.7,587.9,592.7,329.7,333.4,329.8,9.2,581.8,-0.1,1423.8,167.5,32.3,32.6,70.3,79.9,140.2,133.8,138.7,54.3,44.3,69.8,77
24/06/2021 14:59:20,50.1,587.5,582.8,589.4,363.9,365,357.9,9.6,686.4,14.8,1477.8,168.2,32.3,32.6,70.3,79.7,139.7,133.8,138.3,54.3,44.3,69.8,76.9
24/06/2021 14:59:30,50.12,591.8,585,587.3,402.2,400.7,411.7,10.7,697.3,9,1480.7,178.9,32.4,32.6,70.5,79.7,138.9,133.3,138,54.2,44.4,69.7,77
24/06/2021 14:59:40,50.22,592.1,589.8,591.4,409.3,401.9,400.3,10.4,711.7,-14.7,1472.7,161.6,32.4,32.7,69.5,80,139.8,133.2,137.5,54.2,44.3,69.8,77
24/06/2021 14:59:50,50.16,595,589.8,591.7,418.1,420.1,412.6,10.2,697.6,-8.3,1474.2,170.3,32.4,32.8,70,79.6,139.4,133.4,137.2,54.4,44.3,69.8,77
24/06/2021 15:00:00,50.1,592.5,589.4,592.7,409.1,414.1,407,10.2,711.1,-5.3,1439.5,176.8,32.4,32.9,69.9,79.8,139.7,132.4,137.5,54.4,44.3,69.9,76.9
24/06/2021 15:00:10,50.12,592.6,587.2,589.8,386.8,394.2,383.8,9.8,625.3,-8.2,1407.7,161.2,32.3,33,70.3,79.6,139.3,134.2,137.6,54.2,44.3,69.9,77
24/06/2021 15:00:20,50.14,595.9,584.1,593.1,326.2,327.8,333.7,9.7,619.6,4.6,1431.9,173,32.3,33,69.8,79.7,140.2,133.2,137.9,53.9,44.3,69.7,77
24/06/2021 15:00:30,50.1,591.7,590.9,594.6,392.6,397.9,398.2,9.4,678.8,8.8,1474.2,174,32.4,33,70.2,79.5,139.7,132.8,137.6,53.9,44.3,69.9,77
24/06/2021 15:00:40,50.12,594.1,590.9,590.9,439.4,434.5,434.4,9.8,765.5,-8.1,1524.3,161.7,32.4,33,70.6,79.5,138.7,132.9,137.4,54,44.3,69.8,76.9
24/06/2021 15:00:50,50.1,590.3,590,589.3,420.9,416.7,408.3,10.1,730.8,18.5,1493.2,174.4,32.4,32.9,70.3,79.6,140.2,132.4,136.9,54.1,44.3,70,77
24/06/2021 15:01:00,50.06,590.7,592.2,588.8,419.6,424.7,420.6,10.1,733.3,-3.4,1518.2,172.5,32.4,32.9,69.5,79.9,139.1,133.4,137.5,54.1,44.3,69.8,77
24/06/2021 15:01:10,50.12,592.6,587.4,595.5,432.3,425.1,441.7,9.6,694.2,9.1,1479.2,163,32.3,32.8,69.5,79.6,140.1,132.9,138.2,54.1,44.3,69.9,77.1
24/06/2021 15:01:20,50.12,592.2,586.1,591.4,423.3,424.7,415.5,10.6,769.1,8.4,1504.5,174.9,32.4,32.7,70.2,79.7,139,132.4,138.1,54.2,44.3,70.1,77
24/06/2021 15:01:30,50.08,593.6,588,591.4,414.6,420.5,421.4,9,722.8,-7.9,1464.8,173,32.4,32.7,69.8,79.8,140.3,132.8,137.7,54.2,44.3,69.9,77
24/06/2021 15:01:40,50.06,588.7,589.3,592.1,390.7,398.3,391.1,8.9,655.7,10.6,1438.1,164.1,32.4,32.6,69.9,79.7,139.4,133.3,137.5,54.2,44.3,69.9,77
24/06/2021 15:01:50,50.02,595.5,591,587.1,342.9,348.9,348.7,9.2,544.5,5.8,1376.1,177.4,32.4,32.5,70.5,79.7,139.7,132.7,137.3,54.2,44.3,70,76.9
24/06/2021 15:02:00,49.98,591.3,588.4,589,339.7,338.8,332.8,9.5,610.5,-3.6,1461.9,169.3,32.5,32.6,69.6,79.8,138.4,133.5,138,54.1,44.3,70.1,77
24/06/2021 15:02:10,50.08,591.3,587.7,593.1,320,322.4,325.8,8.7,532.8,-9.3,1407.7,166.9,32.5,32.7,69.9,79.6,139.6,133.2,137.7,54.3,44.3,69.8,77.1
24/06/2021 15:02:20,50.02,591.8,586.1,590.7,302.3,304.3,300.9,8.7,473,3,1396.6,179.8,32.4,32.7,69.7,79.7,139.7,132.4,138.1,54.1,44.3,70.1,77
24/06/2021 15:02:30,49.94,587.7,586.9,590.6,289.8,287.3,288.5,10,530.4,-2.8,1456.3,164.6,32.4,32.8,69.9,80,138.7,132.5,137.4,53.6,44.3,70,77.1
24/06/2021 15:02:40,50.08,590.6,589.7,588.7,354.8,360.2,359.1,9.4,609,0.6,1466.2,168.2,32.5,32.9,69.5,79.6,139.2,131.9,136.8,53.8,44.3,70,77
24/06/2021 15:02:50,50.18,587.9,588,590.2,303,310.6,315.5,8.6,508.7,-5.9,1392.7,178.9,32.6,33,70.2,79.6,137.7,131.9,137,54.2,44.3,69.9,77
24/06/2021 15:03:00,50.06,592.7,589,588,279.2,282.4,280.1,9.9,597.1,2.8,1486.6,161.4,32.5,33.1,70.1,79.4,137.4,132.4,136.5,54.2,44.3,69.7,77.1
24/06/2021 15:03:10,50.04,592.3,590.3,590.3,362.5,357.7,365.2,9.8,663.8,8.4,1503.7,170.3,32.5,33.2,70.3,79.4,136.7,131.9,136.1,54.1,44.3,69.9,77.1
24/06/2021 15:03:20,50.04,595.3,592.1,592.2,403,399.3,398.6,10.2,693.8,17.8,1476.3,178,32.4,33.3,69.5,79.7,137.6,130.8,135.4,54.2,44.3,70.1,77.1
24/06/2021 15:03:30,50.06,594.2,591,594.4,411.1,416.2,411,10.2,710.7,6.4,1475.6,160,32.5,33.3,69.6,79.8,136.4,130.1,135,54.3,44.3,70.1,77
24/06/2021 15:03:40,49.96,595.2,589.5,593.3,385.7,389.8,386.7,9.6,640.7,-3,1407.7,171.6,32.4,33.4,69.3,79.4,136.8,130.8,134.8,54.3,44.3,70.2,77
24/06/2021 15:03:50,49.92,590.4,593.9,590.2,358.7,361.7,359.1,9.8,616.1,-5.1,1438.1,175.8,32.6,33.4,69.6,79.6,137.7,129.7,135.6,54.4,44.3,70,77.1
24/06/2021 15:04:00,49.96,590.6,591.4,590.1,372.9,368.2,373.6,8.5,587.9,8.3,1404.4,162.2,32.5,33.4,69.3,79.8,136.9,129.7,135.2,54.3,44.3,70,77.1
24/06/2021 15:04:10,49.98,589.9,589.7,587,302.2,307.5,297.1,9.6,535,4.5,1408.4,174.2,32.4,33.3,69.8,79.6,136.4,130.7,134.3,54.3,44.3,70.3,77.1
24/06/2021 15:04:20,49.96,592.4,581.2,587.7,281.9,283.6,282.1,8,489,8.6,1426.5,172.7,32.5,33.4,69.7,79.7,136.4,130.7,136.5,54.3,44.3,70.2,77
24/06/2021 15:04:30,49.96,590.1,586.6,587.6,329.7,333.5,328,8.8,635,-5.6,1508.2,163.8,32.5,33.4,69.9,79.7,135.3,130.4,135,54.2,44.3,70.2,77
24/06/2021 15:04:40,49.96,590.8,584.8,592.3,389.5,387.7,388.9,9.5,682.1,3.8,1483.6,176.4,32.4,33.4,69.3,79.7,135.8,130.1,134.1,54.1,44.3,70.3,77
24/06/2021 15:04:50,50.02,593.6,586.3,586.7,379.7,367.9,372.9,8.6,594.8,1.2,1415,170.4,32.2,33.2,69.3,79.6,135.1,130.4,133.2,54.1,44.3,70.2,77.1
24/06/2021 15:05:00,50.02,591.6,588.5,591.1,328.7,322.6,317.9,8.7,584,-4.8,1407.7,166.1,32.2,33.1,69.4,79.6,134.8,129.2,133.5,54.4,44.3,70.1,77
24/06/2021 15:05:10,49.98,595.1,587.1,589.6,310.4,305,302.7,8.4,553.5,-6,1441.6,180.1,32.2,33,69.6,79.3,135.1,129.5,134.1,54.3,44.3,70.1,77
24/06/2021 15:05:20,50,590.8,583.5,593.1,331,325.1,326.1,8.5,561.5,2.9,1456.3,165.1,32.2,32.9,70.2,79.2,134.2,129,134,54.2,44.3,70.1,77.1
24/06/2021 15:05:30,50.12,591.9,589.4,589.9,335.6,333.6,327.4,9,547,-2.8,1438.1,169,32.1,32.8,70,79.3,134.9,128.7,133.5,54.3,44.3,70,77.1
24/06/2021 15:05:40,50.1,591.8,590.5,588.4,342.9,342.4,342.1,9.8,641.2,-5.9,1483.6,177.8,32.3,32.8,69.1,79.6,135.9,128.7,132.7,54.2,44.3,70,77.1
24/06/2021 15:05:50,50.08,592.8,589.4,590.7,380.1,383,383.1,9.7,639.4,-4.5,1447.8,159.9,32.3,33,70.1,79.2,135.3,128,134.3,54.2,44.3,70.3,77
24/06/2021 15:06:00,50.04,587.3,593,589.1,314.2,317.9,316.3,8.8,539.7,-2.2,1403.8,171,32.3,32.9,70.2,79.2,135.3,128.5,132.9,54.2,44.3,70,77.1
24/06/2021 15:06:10,50.04,594.4,587.1,589.8,313.9,312.4,309.8,9.1,574,-0.2,1466.2,176,32.3,32.8,69.5,79.6,134.1,127.7,133.9,54.1,44.3,70.2,77.1
24/06/2021 15:06:20,50.1,594.6,585.5,592.5,377,381.7,371,8.7,579.8,-16.2,1431.2,161.3,32.5,32.8,69.9,79.7,134.2,128.2,133.2,54,44.3,70.1,77.1
24/06/2021 15:06:30,50.1,592.2,588,586.4,267.4,261.7,269.8,8.9,426.8,6.1,1371.1,173.3,32.5,32.8,69.9,79.2,133.7,127.4,132.6,54,44.3,70.2,77.1
24/06/2021 15:06:40,50.06,589.7,586.2,588.6,258.8,255.3,254.4,8.1,434.1,-2.2,1412.4,174,32.5,32.9,70.4,79.2,132.5,128.1,132.4,54.1,44.3,70.1,77.1
24/06/2021 15:06:50,50.04,593.6,588,589.8,232.3,233.4,233.8,8.2,397.9,6.6,1426.5,163,32.5,33,69.2,79.6,133.7,127.4,131.8,54.1,44.3,70.1,77.1
24/06/2021 15:07:00,49.92,592.7,588.9,587.2,228.9,225.1,224.2,6.9,400,-5.1,1432.6,175.8,32.4,33,69.2,79,133.5,126.8,132.4,54,44.3,70.1,77.1
24/06/2021 15:07:10,49.98,593.2,585.8,589,244.3,238.4,232.7,7.7,401.2,-8.6,1449.9,171,32.2,33,69.4,79.4,133.5,126.5,131.1,54.2,44.3,70,77.1
24/06/2021 15:07:20,49.98,587.7,589.8,596.3,303,301.8,301.6,8.2,551.3,0.6,1500,164.9,32.3,33.1,69.4,79.3,131.8,125.9,130.8,54.2,44.3,70,77
24/06/2021 15:07:30,50.04,595.3,586.4,590.1,346.7,354.6,347.1,9.4,663.6,6.4,1512,178,32.3,33.1,69.8,79,132.4,125.6,131,54.2,44.3,70.2,76.9
24/06/2021 15:07:40,50.06,593.6,589.3,590.8,388.7,387.3,390.3,9.7,707.1,9.7,1501.5,169.8,32.3,32.9,69,79.5,131.1,127,130.4,53.9,44.3,70.2,77.1
24/06/2021 15:07:50,50.06,591.8,589.1,591.7,414.9,415.6,410.9,9.8,737.3,2,1499.2,166.6,32.3,32.7,69.7,79.2,131.6,125.2,129.5,53.9,44.3,70.2,77
24/06/2021 15:08:00,50.04,594.8,589.1,589.8,410.1,415.1,409.8,9.8,744.5,7.6,1486.6,180.1,32.2,32.6,69,79.4,131,124.9,129.6,54,44.3,70.2,77
24/06/2021 15:08:10,50.04,593.3,591.1,589.7,423.8,421.3,423.6,9.8,745.9,-10.2,1521.2,166.4,32.2,32.5,69.4,79.3,131.9,125.3,131.1,54,44.3,70.3,76.9
24/06/2021 15:08:20,50,596.4,587.6,590.2,422,423.5,412.2,9.3,734.9,-9,1490.3,168,32.1,32.4,69.3,79.4,131.4,125.7,130.4,54.1,44.3,70,77.1
