Time Stamp,Actual Total WTG Output Power /kW,Forecasted Power,,,,,,,,,,,,,,,,,
,,T+10,T+20,T+30,T+40,T+50,T+60,T+70,T+80,T+90,T+100,T+110,T+120,T+130,T+140,T+150,T+160,T+170,T+180
10/20/21 21:30,"6,367.1","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 21:40,"6,240.9","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 21:50,"6,615.4","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 22:00,"6,428.1","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 22:10,"7,784.3","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 22:20,"9,721.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 22:30,"11,786.7","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 22:40,"12,914.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 22:50,"15,758.5","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 23:00,"14,502.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 23:10,"13,968.9","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 23:20,"15,828.9","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 23:30,"16,518.6","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 23:40,"12,748.3","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/20/21 23:50,"11,894.3","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 0:00,"14,818.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 0:10,"15,790.3","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 0:20,"13,290.9","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 0:30,"9,257.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 0:40,"6,772.3","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 0:50,"4,740.1","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 1:00,"3,543.3","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 1:10,"3,134.5","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 1:20,"4,115.1","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 1:30,"9,210.1","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 1:40,"14,435.0","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 1:50,"15,510.5","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 2:00,"19,603.7","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 2:10,"16,760.6","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 2:20,"16,793.3","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 2:30,"17,009.8","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 2:40,"13,481.4","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 2:50,"10,215.4","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 3:00,"9,430.6","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 3:10,"7,721.7","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 3:20,"7,189.0","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 3:30,"7,916.0","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 3:40,"6,385.4","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 3:50,"5,480.5","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 4:00,"4,375.7","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 4:10,"4,241.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 4:20,"4,730.8","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 4:30,"4,330.4","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 4:40,"4,656.9","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 4:50,"4,717.3","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 5:00,"2,687.5","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 5:10,"1,953.1","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 5:20,"1,471.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 5:30,"1,348.5","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 5:40,"1,149.5","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 5:50,752.3,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 6:00,842.4,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 6:10,"1,087.3","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 6:20,666.8,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 6:30,539.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 6:40,91.1,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 6:50,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 7:00,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 7:10,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 7:20,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 7:30,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 7:40,25.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 7:50,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 8:00,15.4,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 8:10,386.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 8:20,140.4,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 8:30,14.9,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 8:40,87.3,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 8:50,47.7,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 9:00,130.5,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 9:10,217.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 9:20,15.2,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 9:30,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 9:40,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 9:50,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 10:00,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 10:10,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 10:20,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 10:30,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 10:40,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 10:50,40.5,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 11:00,258.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 11:10,223.9,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 11:20,42.8,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 11:30,190.8,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 11:40,74.2,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 11:50,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 12:00,49.5,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 12:10,0.0,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 12:20,239.3,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 12:30,362.4,"89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 12:40,"2,429.1","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 12:50,"2,440.6","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 13:00,"1,282.6","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 13:10,"1,709.8","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 13:20,"2,947.6","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 13:30,"4,224.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 13:40,"5,237.9","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 13:50,"6,078.7","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 14:00,"5,014.9","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 14:10,"5,732.5","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 14:20,"7,321.7","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 14:30,"10,175.0","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 14:40,"10,944.6","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 14:50,"13,540.4","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 15:00,"12,799.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 15:10,"13,302.4","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 15:20,"9,681.2","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 15:30,"9,373.6","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
10/21/21 15:40,"4,446.0","89,364.8","89,229.1","89,107.4","89,003.8","88,861.1","88,712.9","89,797.5","90,996.0","92,365.7","93,899.1","95,621.3","97,487.2","97,812.4","98,129.7","98,433.2","98,739.3","99,013.7","99,334.5"
